encoder_input,decoder_input,decoder_output
"['<de>', '▁Was', '▁ist', '▁das', '▁spanische', '▁Wort', '▁für', '▁Mexiko', '-', 'Stadt', '?', '[MASK]', '</s>', '[MASK]', '▁viele', '[MASK]', 'eter', '▁über', '▁dem', '▁Meer', '▁ist', '▁Mexiko', '▁City', '?', '[MASK]', '</s>', '[MASK]', '▁viel', '▁größer', '▁ist', '▁Mexiko', '▁City', ""▁'"", 's', '▁BIP', '▁als']","['<de>', '▁Was', '▁ist', '▁das', '▁spanische', '▁Wort', '▁für', '▁Mexiko', '-', 'Stadt', '?', '▁', '</s>', '▁Wie', '▁viele', '▁M', 'eter', '▁über', '▁dem', '▁Meer', '▁ist', '▁Mexiko', '▁City', '?', '▁', '</s>', '▁Wie', '▁viel', '▁größer', '▁ist', '▁Mexiko', '▁City', ""▁'"", 's', '▁BIP', '▁als']","['▁Was', '▁ist', '▁das', '▁spanische', '▁Wort', '▁für', '▁Mexiko', '-', 'Stadt', '?', '▁', '</s>', '▁Wie', '▁viele', '▁M', 'eter', '▁über', '▁dem', '▁Meer', '▁ist', '▁Mexiko', '▁City', '?', '▁', '</s>', '▁Wie', '▁viel', '▁größer', '▁ist', '▁Mexiko', '▁City', ""▁'"", 's', '▁BIP', '▁als', '<de>']"
"['<de>', '[MASK]', '</s>', '▁Was', '▁ist', '[MASK]', '▁einzige', '▁Überzeug', '[MASK]', '[MASK]', '[MASK]', '▁zur', '▁Todesstrafe', '▁führen', '▁kann', '?', '[MASK]', '</s>', '▁Zusammen', '▁mit', '▁ersch', 'wer', 'enden', '▁Faktoren', '[MASK]', '▁welche', '▁anderen', '▁Faktoren', '▁werden', '▁bei', '▁der', '▁zweiten', '▁An', 'hör', '[MASK]', '▁ber']","['<de>', '▁', '</s>', '▁Was', '▁ist', '▁die', '▁einzige', '▁Überzeug', 'ung', ',', '▁die', '▁zur', '▁Todesstrafe', '▁führen', '▁kann', '?', '▁', '</s>', '▁Zusammen', '▁mit', '▁ersch', 'wer', 'enden', '▁Faktoren', ',', '▁welche', '▁anderen', '▁Faktoren', '▁werden', '▁bei', '▁der', '▁zweiten', '▁An', 'hör', 'ung', '▁ber']","['▁', '</s>', '▁Was', '▁ist', '▁die', '▁einzige', '▁Überzeug', 'ung', ',', '▁die', '▁zur', '▁Todesstrafe', '▁führen', '▁kann', '?', '▁', '</s>', '▁Zusammen', '▁mit', '▁ersch', 'wer', 'enden', '▁Faktoren', ',', '▁welche', '▁anderen', '▁Faktoren', '▁werden', '▁bei', '▁der', '▁zweiten', '▁An', 'hör', 'ung', '▁ber', '<de>']"
"['<de>', '▁Welche', '▁andere', '▁Nation', '▁würden', '▁die', '▁Wähler', '▁von', '▁Hannover', '▁zu', '▁Mon', 'ar', 'chen', '▁werden', '?', '▁', '</s>', '▁Wer', '▁war', '▁der', '▁erste', '▁Kur', 'für', 'st', '▁aus', '▁Hannover', ',', '▁der', '▁auf', '▁dem', '▁britischen', '▁Thr', 'on', '▁sa', 'ß', '?']","['<de>', '▁Welche', '▁andere', '▁Nation', '▁würden', '▁die', '▁Wähler', '▁von', '▁Hannover', '▁zu', '▁Mon', 'ar', 'chen', '▁werden', '?', '▁', '</s>', '▁Wer', '▁war', '▁der', '▁erste', '▁Kur', 'für', 'st', '▁aus', '▁Hannover', ',', '▁der', '▁auf', '▁dem', '▁britischen', '▁Thr', 'on', '▁sa', 'ß', '?']","['▁Welche', '▁andere', '▁Nation', '▁würden', '▁die', '▁Wähler', '▁von', '▁Hannover', '▁zu', '▁Mon', 'ar', 'chen', '▁werden', '?', '▁', '</s>', '▁Wer', '▁war', '▁der', '▁erste', '▁Kur', 'für', 'st', '▁aus', '▁Hannover', ',', '▁der', '▁auf', '▁dem', '▁britischen', '▁Thr', 'on', '▁sa', 'ß', '?', '<de>']"
"['<de>', '▁Welchen', '▁Prozentsatz', '▁der', '▁Einnahmen', '▁bekommt', '▁Youtube', '▁für', '[MASK]', 'be', 'anze', 'igen', '▁auf', '▁""', 'Part', 'ner', '-', 'Programm', '""', '▁Kan', 'ä', 'len', '?', '▁', '[MASK]', '▁Wie', '▁viele', '▁Menschen', '▁werden', '▁vom', '▁Partner', '-', 'Programm', '▁beschäftigt', '?', '▁']","['<de>', '▁Welchen', '▁Prozentsatz', '▁der', '▁Einnahmen', '▁bekommt', '▁Youtube', '▁für', '▁Wer', 'be', 'anze', 'igen', '▁auf', '▁""', 'Part', 'ner', '-', 'Programm', '""', '▁Kan', 'ä', 'len', '?', '▁', '</s>', '▁Wie', '▁viele', '▁Menschen', '▁werden', '▁vom', '▁Partner', '-', 'Programm', '▁beschäftigt', '?', '▁']","['▁Welchen', '▁Prozentsatz', '▁der', '▁Einnahmen', '▁bekommt', '▁Youtube', '▁für', '▁Wer', 'be', 'anze', 'igen', '▁auf', '▁""', 'Part', 'ner', '-', 'Programm', '""', '▁Kan', 'ä', 'len', '?', '▁', '</s>', '▁Wie', '▁viele', '▁Menschen', '▁werden', '▁vom', '▁Partner', '-', 'Programm', '▁beschäftigt', '?', '▁', '<de>']"
"['<de>', '[MASK]', '▁welchem', '▁Jahr', '▁wurde', '▁entschieden', ',', '[MASK]', '▁die', '▁Freimaurerei', '▁keine', '▁Religion', '▁war', '?', '▁', '</s>', '▁Welche', '▁Grand', '[MASK]', '▁hatte', '▁einen', '▁Rück', 'zug', '▁der', '[MASK]', '[MASK]', 'ennung', '▁durch', '▁die', '▁United', '▁Grand', '[MASK]', '▁von', '▁England', '?', '▁']","['<de>', '▁In', '▁welchem', '▁Jahr', '▁wurde', '▁entschieden', ',', '▁dass', '▁die', '▁Freimaurerei', '▁keine', '▁Religion', '▁war', '?', '▁', '</s>', '▁Welche', '▁Grand', '▁Lodge', '▁hatte', '▁einen', '▁Rück', 'zug', '▁der', '▁An', 'erk', 'ennung', '▁durch', '▁die', '▁United', '▁Grand', '▁Lodge', '▁von', '▁England', '?', '▁']","['▁In', '▁welchem', '▁Jahr', '▁wurde', '▁entschieden', ',', '▁dass', '▁die', '▁Freimaurerei', '▁keine', '▁Religion', '▁war', '?', '▁', '</s>', '▁Welche', '▁Grand', '▁Lodge', '▁hatte', '▁einen', '▁Rück', 'zug', '▁der', '▁An', 'erk', 'ennung', '▁durch', '▁die', '▁United', '▁Grand', '▁Lodge', '▁von', '▁England', '?', '▁', '<de>']"
"['<de>', '▁Trip', '[MASK]', 'last', 'ic', '▁W', 'ür', 'mer', '▁waren', '[MASK]', 'gleich', 'bar', '▁in', '▁der', '▁Größe', '▁zu', '▁den', '▁anderen', '▁Kre', 'aturen', '?', '▁', '</s>', '▁Wann', '▁war', '▁der', '[MASK]', '▁der', '▁Ton', 'ium', '-', 'Zeit', '?', '▁', '</s>', '▁Was']","['<de>', '▁Trip', 'lob', 'last', 'ic', '▁W', 'ür', 'mer', '▁waren', '▁ver', 'gleich', 'bar', '▁in', '▁der', '▁Größe', '▁zu', '▁den', '▁anderen', '▁Kre', 'aturen', '?', '▁', '</s>', '▁Wann', '▁war', '▁der', '▁Beginn', '▁der', '▁Ton', 'ium', '-', 'Zeit', '?', '▁', '</s>', '▁Was']","['▁Trip', 'lob', 'last', 'ic', '▁W', 'ür', 'mer', '▁waren', '▁ver', 'gleich', 'bar', '▁in', '▁der', '▁Größe', '▁zu', '▁den', '▁anderen', '▁Kre', 'aturen', '?', '▁', '</s>', '▁Wann', '▁war', '▁der', '▁Beginn', '▁der', '▁Ton', 'ium', '-', 'Zeit', '?', '▁', '</s>', '▁Was', '<de>']"
"['<de>', '▁Welche', '▁O', 'pt', 'ionen', '▁gab', '▁es', ',', '▁die', '▁die', '[MASK]', '▁des', '[MASK]', '▁Orth', 'oph', 'onic', '[MASK]', 'la', '▁bew', 'irk', 'ten', '[MASK]', '▁', '</s>', '▁Welche', '▁Materialien', '▁wurden', '▁aus', '▁1889', '-18', '9', '4', '▁Sche', 'iben', '▁hergestellt', '[MASK]']","['<de>', '▁Welche', '▁O', 'pt', 'ionen', '▁gab', '▁es', ',', '▁die', '▁die', '▁Kosten', '▁des', '▁Victor', '▁Orth', 'oph', 'onic', '▁Victor', 'la', '▁bew', 'irk', 'ten', '?', '▁', '</s>', '▁Welche', '▁Materialien', '▁wurden', '▁aus', '▁1889', '-18', '9', '4', '▁Sche', 'iben', '▁hergestellt', '?']","['▁Welche', '▁O', 'pt', 'ionen', '▁gab', '▁es', ',', '▁die', '▁die', '▁Kosten', '▁des', '▁Victor', '▁Orth', 'oph', 'onic', '▁Victor', 'la', '▁bew', 'irk', 'ten', '?', '▁', '</s>', '▁Welche', '▁Materialien', '▁wurden', '▁aus', '▁1889', '-18', '9', '4', '▁Sche', 'iben', '▁hergestellt', '?', '<de>']"
"['<de>', '▁Ein', '▁Aktiv', 'ist', '▁im', '▁arabischen', '▁Fr', 'ühl', 'ing', '[MASK]', ',', '▁dass', '▁sie', '▁Face', 'book', '▁zu', '▁was', '[MASK]', '?', '▁', '</s>', '▁Ein', '▁Aktiv', 'ist', '▁im', '▁arabischen', '▁Fr', 'ühl', 'ing', '[MASK]', ',', '▁dass', '▁sie', '▁Twitter', '[MASK]', ',']","['<de>', '▁Ein', '▁Aktiv', 'ist', '▁im', '▁arabischen', '▁Fr', 'ühl', 'ing', '▁sagte', ',', '▁dass', '▁sie', '▁Face', 'book', '▁zu', '▁was', '▁benutzen', '?', '▁', '</s>', '▁Ein', '▁Aktiv', 'ist', '▁im', '▁arabischen', '▁Fr', 'ühl', 'ing', '▁sagte', ',', '▁dass', '▁sie', '▁Twitter', '▁benutzen', ',']","['▁Ein', '▁Aktiv', 'ist', '▁im', '▁arabischen', '▁Fr', 'ühl', 'ing', '▁sagte', ',', '▁dass', '▁sie', '▁Face', 'book', '▁zu', '▁was', '▁benutzen', '?', '▁', '</s>', '▁Ein', '▁Aktiv', 'ist', '▁im', '▁arabischen', '▁Fr', 'ühl', 'ing', '▁sagte', ',', '▁dass', '▁sie', '▁Twitter', '▁benutzen', ',', '<de>']"
"['<de>', '▁Was', '▁ist', '▁die', '[MASK]', 'kehr', 'te', '▁Seite', '▁der', '▁neuen', '▁Mün', 'zen', '?', '▁', '</s>', '▁Was', '▁ist', '▁die', '▁offizielle', '[MASK]', '▁von', '▁""', 'In', '▁God', '[MASK]', '▁Trust', '""', '▁ged', '[MASK]', '▁auf', '▁den', '▁Mün', 'zen', '?', '▁', '</s>']","['<de>', '▁Was', '▁ist', '▁die', '▁umge', 'kehr', 'te', '▁Seite', '▁der', '▁neuen', '▁Mün', 'zen', '?', '▁', '</s>', '▁Was', '▁ist', '▁die', '▁offizielle', '▁Version', '▁von', '▁""', 'In', '▁God', '▁We', '▁Trust', '""', '▁ged', 'ruckt', '▁auf', '▁den', '▁Mün', 'zen', '?', '▁', '</s>']","['▁Was', '▁ist', '▁die', '▁umge', 'kehr', 'te', '▁Seite', '▁der', '▁neuen', '▁Mün', 'zen', '?', '▁', '</s>', '▁Was', '▁ist', '▁die', '▁offizielle', '▁Version', '▁von', '▁""', 'In', '▁God', '▁We', '▁Trust', '""', '▁ged', 'ruckt', '▁auf', '▁den', '▁Mün', 'zen', '?', '▁', '</s>', '<de>']"
"['<de>', '▁Wie', '▁viele', '▁End', 'punk', 'te', '▁kann', '▁ein', '[MASK]', '-', 'Ger', 'ät', '▁haben', '?', '▁', '</s>', '▁Wenn', '▁die', '▁Richtung', '▁des', '▁Daten', '▁vom', '▁Gerät', '▁zum', '▁Gastgeber', '▁ist', ',', '▁was', '▁sch', 'ickt', '[MASK]', '▁Gastgeber', '▁dann', '?', '▁', '</s>']","['<de>', '▁Wie', '▁viele', '▁End', 'punk', 'te', '▁kann', '▁ein', '▁USB', '-', 'Ger', 'ät', '▁haben', '?', '▁', '</s>', '▁Wenn', '▁die', '▁Richtung', '▁des', '▁Daten', '▁vom', '▁Gerät', '▁zum', '▁Gastgeber', '▁ist', ',', '▁was', '▁sch', 'ickt', '▁der', '▁Gastgeber', '▁dann', '?', '▁', '</s>']","['▁Wie', '▁viele', '▁End', 'punk', 'te', '▁kann', '▁ein', '▁USB', '-', 'Ger', 'ät', '▁haben', '?', '▁', '</s>', '▁Wenn', '▁die', '▁Richtung', '▁des', '▁Daten', '▁vom', '▁Gerät', '▁zum', '▁Gastgeber', '▁ist', ',', '▁was', '▁sch', 'ickt', '▁der', '▁Gastgeber', '▁dann', '?', '▁', '</s>', '<de>']"
"['<de>', '[MASK]', '▁war', '▁der', '▁Beruf', '▁von', '▁George', '▁Marshall', '?', '▁', '</s>', '▁Wer', '▁war', '▁einer', '▁der', '▁wen', 'igen', '▁weiblichen', '▁Hollywood', '-', 'Reg', 'isse', 'ure', '▁in', '▁dieser', '▁Ära', '?', '▁', '</s>', '▁Wer', '▁hat', '▁bl', 'inde', '▁Ehe', 'm', 'än']","['<de>', '▁Was', '▁war', '▁der', '▁Beruf', '▁von', '▁George', '▁Marshall', '?', '▁', '</s>', '▁Wer', '▁war', '▁einer', '▁der', '▁wen', 'igen', '▁weiblichen', '▁Hollywood', '-', 'Reg', 'isse', 'ure', '▁in', '▁dieser', '▁Ära', '?', '▁', '</s>', '▁Wer', '▁hat', '▁bl', 'inde', '▁Ehe', 'm', 'än']","['▁Was', '▁war', '▁der', '▁Beruf', '▁von', '▁George', '▁Marshall', '?', '▁', '</s>', '▁Wer', '▁war', '▁einer', '▁der', '▁wen', 'igen', '▁weiblichen', '▁Hollywood', '-', 'Reg', 'isse', 'ure', '▁in', '▁dieser', '▁Ära', '?', '▁', '</s>', '▁Wer', '▁hat', '▁bl', 'inde', '▁Ehe', 'm', 'än', '<de>']"
"['<de>', '▁Für', '▁welchen', '▁Zweck', '▁können', '▁Zimmer', '[MASK]', '▁Gebäude', '▁des', '▁Royal', '▁Institute', '▁gem', '[MASK]', '[MASK]', '[MASK]', '?', '[MASK]', '[MASK]', '▁Wie', '▁viele', '▁Satelliten', '-', 'B', 'ür', 'os', '▁läuft', '▁das', '▁Royal', '▁Institute', '[MASK]', '▁Vereinigten', '▁Königreich', '?', '[MASK]', '[MASK]', '▁Wann']","['<de>', '▁Für', '▁welchen', '▁Zweck', '▁können', '▁Zimmer', '▁im', '▁Gebäude', '▁des', '▁Royal', '▁Institute', '▁gem', 'iet', 'et', '▁werden', '?', '▁', '</s>', '▁Wie', '▁viele', '▁Satelliten', '-', 'B', 'ür', 'os', '▁läuft', '▁das', '▁Royal', '▁Institute', '▁im', '▁Vereinigten', '▁Königreich', '?', '▁', '</s>', '▁Wann']","['▁Für', '▁welchen', '▁Zweck', '▁können', '▁Zimmer', '▁im', '▁Gebäude', '▁des', '▁Royal', '▁Institute', '▁gem', 'iet', 'et', '▁werden', '?', '▁', '</s>', '▁Wie', '▁viele', '▁Satelliten', '-', 'B', 'ür', 'os', '▁läuft', '▁das', '▁Royal', '▁Institute', '▁im', '▁Vereinigten', '▁Königreich', '?', '▁', '</s>', '▁Wann', '<de>']"
"['<de>', '[MASK]', '▁ist', '▁das', '▁Design', '[MASK]', '[MASK]', 'ign', '[MASK]', '[MASK]', 'ign', '[MASK]', '[MASK]', 'ign', '[MASK]', '▁Art', '▁De', 'co', '[MASK]', '▁', '</s>', '▁Welcher', '▁Arsenal', '[MASK]', 'Cl', 'ub', '[MASK]', 'Sp', 'itz', 'name', '▁erschien', '▁manchmal', '▁auf', '▁Club', '[MASK]', 'S']","['<de>', '▁Wo', '▁ist', '▁das', '▁Design', '-', 'Des', 'ign', '-', 'Des', 'ign', '-', 'Des', 'ign', '▁von', '▁Art', '▁De', 'co', '?', '▁', '</s>', '▁Welcher', '▁Arsenal', '-', 'Cl', 'ub', '-', 'Sp', 'itz', 'name', '▁erschien', '▁manchmal', '▁auf', '▁Club', '-', 'S']","['▁Wo', '▁ist', '▁das', '▁Design', '-', 'Des', 'ign', '-', 'Des', 'ign', '-', 'Des', 'ign', '▁von', '▁Art', '▁De', 'co', '?', '▁', '</s>', '▁Welcher', '▁Arsenal', '-', 'Cl', 'ub', '-', 'Sp', 'itz', 'name', '▁erschien', '▁manchmal', '▁auf', '▁Club', '-', 'S', '<de>']"
"['<de>', '▁In', '▁welcher', '▁Ära', '▁wurden', '▁die', '[MASK]', '[MASK]', '▁Re', 'icht', '[MASK]', '▁und', '▁Bedeutung', '▁angeb', 'aut', '?', '▁', '</s>', '▁Wie', '[MASK]', '[MASK]', '▁Name', '▁des', '[MASK]', '[MASK]', '▁B', 'olog', 'na', ',', '[MASK]', '▁im', '[MASK]', '▁und', '▁15', '▁Jahrhundert', '▁gebaut']","['<de>', '▁In', '▁welcher', '▁Ära', '▁wurden', '▁die', '▁Uni', '▁in', '▁Re', 'icht', 'um', '▁und', '▁Bedeutung', '▁angeb', 'aut', '?', '▁', '</s>', '▁Wie', '▁ist', '▁der', '▁Name', '▁des', '▁Uni', '▁in', '▁B', 'olog', 'na', ',', '▁das', '▁im', '▁14', '▁und', '▁15', '▁Jahrhundert', '▁gebaut']","['▁In', '▁welcher', '▁Ära', '▁wurden', '▁die', '▁Uni', '▁in', '▁Re', 'icht', 'um', '▁und', '▁Bedeutung', '▁angeb', 'aut', '?', '▁', '</s>', '▁Wie', '▁ist', '▁der', '▁Name', '▁des', '▁Uni', '▁in', '▁B', 'olog', 'na', ',', '▁das', '▁im', '▁14', '▁und', '▁15', '▁Jahrhundert', '▁gebaut', '<de>']"
"['<de>', '▁Welche', '▁Art', '▁von', '▁Wetter', '▁ist', '▁eine', '▁Sel', 'ten', 'heit', '▁in', '▁Houston', '?', '▁', '</s>', '▁Wann', '[MASK]', '▁die', '▁k', 'ält', 'este', '▁gem', 'eld', 'ete', '▁Temperatur', '▁in', '▁Houston', '?', '▁', '</s>', '▁Wie', '▁viel', '▁Regen', '[MASK]', '▁Houston', '▁in']","['<de>', '▁Welche', '▁Art', '▁von', '▁Wetter', '▁ist', '▁eine', '▁Sel', 'ten', 'heit', '▁in', '▁Houston', '?', '▁', '</s>', '▁Wann', '▁war', '▁die', '▁k', 'ält', 'este', '▁gem', 'eld', 'ete', '▁Temperatur', '▁in', '▁Houston', '?', '▁', '</s>', '▁Wie', '▁viel', '▁Regen', '▁bekommt', '▁Houston', '▁in']","['▁Welche', '▁Art', '▁von', '▁Wetter', '▁ist', '▁eine', '▁Sel', 'ten', 'heit', '▁in', '▁Houston', '?', '▁', '</s>', '▁Wann', '▁war', '▁die', '▁k', 'ält', 'este', '▁gem', 'eld', 'ete', '▁Temperatur', '▁in', '▁Houston', '?', '▁', '</s>', '▁Wie', '▁viel', '▁Regen', '▁bekommt', '▁Houston', '▁in', '<de>']"
"['<de>', '▁Wie', '▁wurden', '▁die', '▁Ste', 'uern', '▁in', '▁der', '▁Tok', 'ug', 'awa', '-', 'Zeit', '▁auf', 'gel', 'aden', '?', '▁', '</s>', '▁Wer', '▁hat', '▁den', '▁größten', '▁Teil', '▁Indiens', '▁im', '▁frühen', '▁18', '▁Jahrhundert', '▁regiert', '?', '▁', '</s>', '▁Wie', '▁ist', '▁die']","['<de>', '▁Wie', '▁wurden', '▁die', '▁Ste', 'uern', '▁in', '▁der', '▁Tok', 'ug', 'awa', '-', 'Zeit', '▁auf', 'gel', 'aden', '?', '▁', '</s>', '▁Wer', '▁hat', '▁den', '▁größten', '▁Teil', '▁Indiens', '▁im', '▁frühen', '▁18', '▁Jahrhundert', '▁regiert', '?', '▁', '</s>', '▁Wie', '▁ist', '▁die']","['▁Wie', '▁wurden', '▁die', '▁Ste', 'uern', '▁in', '▁der', '▁Tok', 'ug', 'awa', '-', 'Zeit', '▁auf', 'gel', 'aden', '?', '▁', '</s>', '▁Wer', '▁hat', '▁den', '▁größten', '▁Teil', '▁Indiens', '▁im', '▁frühen', '▁18', '▁Jahrhundert', '▁regiert', '?', '▁', '</s>', '▁Wie', '▁ist', '▁die', '<de>']"
"['<de>', '▁In', '▁sub', 'tra', 'kt', 'iven', '-', 'Meth', 'oden', ',', '▁welches', '▁Metall', '▁de', 'ckt', '▁das', '▁B', 'rett', '[MASK]', '▁und', '▁wird', '▁dann', '▁teilweise', '▁entfernt', '?', '[MASK]', '[MASK]', '▁In', '▁der', '▁Zus', '[MASK]', 'stoff', '▁Methode', ',', '[MASK]', '[MASK]', '▁des']","['<de>', '▁In', '▁sub', 'tra', 'kt', 'iven', '-', 'Meth', 'oden', ',', '▁welches', '▁Metall', '▁de', 'ckt', '▁das', '▁B', 'rett', '▁ab', '▁und', '▁wird', '▁dann', '▁teilweise', '▁entfernt', '?', '▁', '</s>', '▁In', '▁der', '▁Zus', 'atz', 'stoff', '▁Methode', ',', '▁welche', '▁Teile', '▁des']","['▁In', '▁sub', 'tra', 'kt', 'iven', '-', 'Meth', 'oden', ',', '▁welches', '▁Metall', '▁de', 'ckt', '▁das', '▁B', 'rett', '▁ab', '▁und', '▁wird', '▁dann', '▁teilweise', '▁entfernt', '?', '▁', '</s>', '▁In', '▁der', '▁Zus', 'atz', 'stoff', '▁Methode', ',', '▁welche', '▁Teile', '▁des', '<de>']"
"['<de>', '▁Wer', '▁hat', '▁sich', '[MASK]', '▁Alkohol', 'iker', '▁erklärt', '?', '[MASK]', '</s>', '▁In', '▁welchem', '▁Krieg', '▁haben', '[MASK]', 'ber', '▁und', '▁Ba', '[MASK]', 'y', '[MASK]', '▁gekämpft', '?', '[MASK]', '</s>', '▁Wie', '▁viel', '▁hat', '[MASK]', 'ber', '▁gesagt', ',', '▁dass', '▁Bell', '▁ihm']","['<de>', '▁Wer', '▁hat', '▁sich', '▁als', '▁Alkohol', 'iker', '▁erklärt', '?', '▁', '</s>', '▁In', '▁welchem', '▁Krieg', '▁haben', '▁Wil', 'ber', '▁und', '▁Ba', 'ile', 'y', '▁zusammen', '▁gekämpft', '?', '▁', '</s>', '▁Wie', '▁viel', '▁hat', '▁Wil', 'ber', '▁gesagt', ',', '▁dass', '▁Bell', '▁ihm']","['▁Wer', '▁hat', '▁sich', '▁als', '▁Alkohol', 'iker', '▁erklärt', '?', '▁', '</s>', '▁In', '▁welchem', '▁Krieg', '▁haben', '▁Wil', 'ber', '▁und', '▁Ba', 'ile', 'y', '▁zusammen', '▁gekämpft', '?', '▁', '</s>', '▁Wie', '▁viel', '▁hat', '▁Wil', 'ber', '▁gesagt', ',', '▁dass', '▁Bell', '▁ihm', '<de>']"
"['<de>', '▁Die', '▁Auf', 'tr', '[MASK]', '▁von', '▁Chopin', '▁waren', '[MASK]', '▁für', '▁was', '[MASK]', '▁', '[MASK]', '▁Von', '▁welchen', '▁drei', '▁Kompon', 'isten', '▁hat', '▁Chopin', '▁Ins', 'piration', '▁gemacht', '[MASK]', '▁', '[MASK]', '▁Welches', '▁Instrument', '▁wurde', '▁für', '[MASK]', '[MASK]', 'position', 'en', '▁von']","['<de>', '▁Die', '▁Auf', 'tr', 'itte', '▁von', '▁Chopin', '▁waren', '▁bekannt', '▁für', '▁was', '?', '▁', '</s>', '▁Von', '▁welchen', '▁drei', '▁Kompon', 'isten', '▁hat', '▁Chopin', '▁Ins', 'piration', '▁gemacht', '?', '▁', '</s>', '▁Welches', '▁Instrument', '▁wurde', '▁für', '▁die', '▁Kom', 'position', 'en', '▁von']","['▁Die', '▁Auf', 'tr', 'itte', '▁von', '▁Chopin', '▁waren', '▁bekannt', '▁für', '▁was', '?', '▁', '</s>', '▁Von', '▁welchen', '▁drei', '▁Kompon', 'isten', '▁hat', '▁Chopin', '▁Ins', 'piration', '▁gemacht', '?', '▁', '</s>', '▁Welches', '▁Instrument', '▁wurde', '▁für', '▁die', '▁Kom', 'position', 'en', '▁von', '<de>']"
"['<de>', '[MASK]', '▁hat', '▁Jon', 'ath', 'on', '▁Israel', '▁behauptet', '[MASK]', '▁dass', '▁die', '▁Veränderung', '[MASK]', '▁die', '▁sch', 'ließ', 'lich', '▁zu', '▁den', '▁Revolution', 'en', '▁der', '▁letz', 'ter', 'en', '▁Hälfte', '▁des', '▁18', '▁cent', 'ure', '[MASK]', '▁Anfang', '▁des', '▁19', '▁Jahrhunderts', '[MASK]']","['<de>', '▁Was', '▁hat', '▁Jon', 'ath', 'on', '▁Israel', '▁behauptet', ',', '▁dass', '▁die', '▁Veränderung', ',', '▁die', '▁sch', 'ließ', 'lich', '▁zu', '▁den', '▁Revolution', 'en', '▁der', '▁letz', 'ter', 'en', '▁Hälfte', '▁des', '▁18', '▁cent', 'ure', '▁und', '▁Anfang', '▁des', '▁19', '▁Jahrhunderts', '▁führte']","['▁Was', '▁hat', '▁Jon', 'ath', 'on', '▁Israel', '▁behauptet', ',', '▁dass', '▁die', '▁Veränderung', ',', '▁die', '▁sch', 'ließ', 'lich', '▁zu', '▁den', '▁Revolution', 'en', '▁der', '▁letz', 'ter', 'en', '▁Hälfte', '▁des', '▁18', '▁cent', 'ure', '▁und', '▁Anfang', '▁des', '▁19', '▁Jahrhunderts', '▁führte', '<de>']"
"['<de>', '[MASK]', '▁Team', '▁erh', 'ielt', '▁2005', '▁spezi', 'elle', '▁Dis', 'p', 'ens', '▁von', '▁der', '▁UEFA', ',', '▁damit', '▁sie', '▁in', '▁die', '▁Champions', '▁League', '▁ein', 'ste', 'igen', '▁konnten', '?', '▁', '</s>', '▁Wer', '▁hat', '▁sich', '▁die', '▁UEFA', '-', 'Regel', '▁automat']","['<de>', '▁Welches', '▁Team', '▁erh', 'ielt', '▁2005', '▁spezi', 'elle', '▁Dis', 'p', 'ens', '▁von', '▁der', '▁UEFA', ',', '▁damit', '▁sie', '▁in', '▁die', '▁Champions', '▁League', '▁ein', 'ste', 'igen', '▁konnten', '?', '▁', '</s>', '▁Wer', '▁hat', '▁sich', '▁die', '▁UEFA', '-', 'Regel', '▁automat']","['▁Welches', '▁Team', '▁erh', 'ielt', '▁2005', '▁spezi', 'elle', '▁Dis', 'p', 'ens', '▁von', '▁der', '▁UEFA', ',', '▁damit', '▁sie', '▁in', '▁die', '▁Champions', '▁League', '▁ein', 'ste', 'igen', '▁konnten', '?', '▁', '</s>', '▁Wer', '▁hat', '▁sich', '▁die', '▁UEFA', '-', 'Regel', '▁automat', '<de>']"
"['<de>', '▁Was', '▁war', '▁in', '▁den', '▁Pak', 'eten', ',', '▁die', '▁Darwin', '▁von', '▁Wal', 'lace', '▁erhalten', '▁hat', '?', '▁', '</s>', '▁Wer', '▁hat', '▁das', '▁Papier', '▁geschrieben', ',', '▁auf', '▁dem', '▁T', 'end', 'enz', '▁der', '▁Arten', ',', '[MASK]', '▁Sort', 'en', '[MASK]']","['<de>', '▁Was', '▁war', '▁in', '▁den', '▁Pak', 'eten', ',', '▁die', '▁Darwin', '▁von', '▁Wal', 'lace', '▁erhalten', '▁hat', '?', '▁', '</s>', '▁Wer', '▁hat', '▁das', '▁Papier', '▁geschrieben', ',', '▁auf', '▁dem', '▁T', 'end', 'enz', '▁der', '▁Arten', ',', '▁um', '▁Sort', 'en', '▁zu']","['▁Was', '▁war', '▁in', '▁den', '▁Pak', 'eten', ',', '▁die', '▁Darwin', '▁von', '▁Wal', 'lace', '▁erhalten', '▁hat', '?', '▁', '</s>', '▁Wer', '▁hat', '▁das', '▁Papier', '▁geschrieben', ',', '▁auf', '▁dem', '▁T', 'end', 'enz', '▁der', '▁Arten', ',', '▁um', '▁Sort', 'en', '▁zu', '<de>']"
