encoder_input,decoder_input,decoder_output
"['<fr>', '▁J', '[MASK]', 'C', '[MASK]', '▁quel', '[MASK]', '▁gouvern', '[MASK]', '▁le', '[MASK]', '-', 'c', 'ontinent', '▁indien', '[MASK]', '▁nord', '-', 'ouest', '▁?', '▁', '</s>', '▁Quel', '▁roi', '▁gouvern', '[MASK]', '▁la', '▁Pers', 'e', '[MASK]', '▁5', '20', '▁av', '.', '▁', '</s>']","['<fr>', '▁J', '.-', 'C', '.,', '▁quel', '▁empire', '▁gouvern', 'a', '▁le', '▁sous', '-', 'c', 'ontinent', '▁indien', '▁du', '▁nord', '-', 'ouest', '▁?', '▁', '</s>', '▁Quel', '▁roi', '▁gouvern', 'a', '▁la', '▁Pers', 'e', '▁en', '▁5', '20', '▁av', '.', '▁', '</s>']","['▁J', '.-', 'C', '.,', '▁quel', '▁empire', '▁gouvern', 'a', '▁le', '▁sous', '-', 'c', 'ontinent', '▁indien', '▁du', '▁nord', '-', 'ouest', '▁?', '▁', '</s>', '▁Quel', '▁roi', '▁gouvern', 'a', '▁la', '▁Pers', 'e', '▁en', '▁5', '20', '▁av', '.', '▁', '</s>', '<fr>']"
"['<fr>', '▁L', ""'"", 'un', 'if', 'orm', 'ité', '▁de', '▁la', '▁text', 'ure', '▁et', '▁du', '▁grain', '▁du', '▁bois', '▁rés', 'ulte', '-', 't', '-', 'elle', '▁généralement', '▁d', ""'"", 'un', '▁fort', '▁contr', 'aste', '▁entre', '▁le', '▁bois', '▁primit', 'if', '▁et', '▁le']","['<fr>', '▁L', ""'"", 'un', 'if', 'orm', 'ité', '▁de', '▁la', '▁text', 'ure', '▁et', '▁du', '▁grain', '▁du', '▁bois', '▁rés', 'ulte', '-', 't', '-', 'elle', '▁généralement', '▁d', ""'"", 'un', '▁fort', '▁contr', 'aste', '▁entre', '▁le', '▁bois', '▁primit', 'if', '▁et', '▁le']","['▁L', ""'"", 'un', 'if', 'orm', 'ité', '▁de', '▁la', '▁text', 'ure', '▁et', '▁du', '▁grain', '▁du', '▁bois', '▁rés', 'ulte', '-', 't', '-', 'elle', '▁généralement', '▁d', ""'"", 'un', '▁fort', '▁contr', 'aste', '▁entre', '▁le', '▁bois', '▁primit', 'if', '▁et', '▁le', '<fr>']"
"['<fr>', '▁Les', '▁Juifs', '[MASK]', '▁M', 'iz', 'ra', 'hi', '▁montrent', '▁des', '▁preuves', '▁d', ""'"", 'un', '▁mélange', '▁avec', '▁qui', '[MASK]', '▁', '</s>', '▁Qu', ""'"", 'est', '-', 'ce', '▁que', '▁B', 'ne', 'i', '▁An', 'us', 'im', '▁sé', 'phard', '[MASK]', '[MASK]']","['<fr>', '▁Les', '▁Juifs', '▁de', '▁M', 'iz', 'ra', 'hi', '▁montrent', '▁des', '▁preuves', '▁d', ""'"", 'un', '▁mélange', '▁avec', '▁qui', '▁?', '▁', '</s>', '▁Qu', ""'"", 'est', '-', 'ce', '▁que', '▁B', 'ne', 'i', '▁An', 'us', 'im', '▁sé', 'phard', 'ique', '▁?']","['▁Les', '▁Juifs', '▁de', '▁M', 'iz', 'ra', 'hi', '▁montrent', '▁des', '▁preuves', '▁d', ""'"", 'un', '▁mélange', '▁avec', '▁qui', '▁?', '▁', '</s>', '▁Qu', ""'"", 'est', '-', 'ce', '▁que', '▁B', 'ne', 'i', '▁An', 'us', 'im', '▁sé', 'phard', 'ique', '▁?', '<fr>']"
"['<fr>', '▁Quelle', '▁était', '▁la', '▁date', '▁du', '▁traité', '▁de', '▁Fran', '[MASK]', 'fort', '▁?', '▁', '</s>', '▁Le', '▁traité', '▁de', '▁Fran', '[MASK]', 'fort', '[MASK]', '▁donné', '▁à', '▁l', '[MASK]', 'Allemagne', '▁quel', '▁territoire', '▁impér', 'ial', '▁?', '▁', '</s>', '▁Après', '▁l', '[MASK]']","['<fr>', '▁Quelle', '▁était', '▁la', '▁date', '▁du', '▁traité', '▁de', '▁Fran', 'c', 'fort', '▁?', '▁', '</s>', '▁Le', '▁traité', '▁de', '▁Fran', 'c', 'fort', '▁a', '▁donné', '▁à', '▁l', ""'"", 'Allemagne', '▁quel', '▁territoire', '▁impér', 'ial', '▁?', '▁', '</s>', '▁Après', '▁l', ""'""]","['▁Quelle', '▁était', '▁la', '▁date', '▁du', '▁traité', '▁de', '▁Fran', 'c', 'fort', '▁?', '▁', '</s>', '▁Le', '▁traité', '▁de', '▁Fran', 'c', 'fort', '▁a', '▁donné', '▁à', '▁l', ""'"", 'Allemagne', '▁quel', '▁territoire', '▁impér', 'ial', '▁?', '▁', '</s>', '▁Après', '▁l', ""'"", '<fr>']"
"['<fr>', '[MASK]', '▁G', 'add', 'is', '▁Smith', '▁croyait', '-', 'il', '▁que', '[MASK]', '[MASK]', '▁dirige', 'ait', '▁le', '[MASK]', '▁libér', 'al', '▁de', '[MASK]', ""'"", 'Union', '▁politique', '▁de', '▁Yale', '▁?', '▁', '</s>', '[MASK]', '▁CN', 'N', '▁pense', '-', 't', '-', 'il']","['<fr>', '▁Pourquoi', '▁G', 'add', 'is', '▁Smith', '▁croyait', '-', 'il', '▁que', '▁John', '▁Kerry', '▁dirige', 'ait', '▁le', '▁Parti', '▁libér', 'al', '▁de', '▁l', ""'"", 'Union', '▁politique', '▁de', '▁Yale', '▁?', '▁', '</s>', '▁Pourquoi', '▁CN', 'N', '▁pense', '-', 't', '-', 'il']","['▁Pourquoi', '▁G', 'add', 'is', '▁Smith', '▁croyait', '-', 'il', '▁que', '▁John', '▁Kerry', '▁dirige', 'ait', '▁le', '▁Parti', '▁libér', 'al', '▁de', '▁l', ""'"", 'Union', '▁politique', '▁de', '▁Yale', '▁?', '▁', '</s>', '▁Pourquoi', '▁CN', 'N', '▁pense', '-', 't', '-', 'il', '<fr>']"
"['<fr>', '[MASK]', '▁cycl', 'one', '[MASK]', '▁causé', '▁des', '▁dommages', '▁importants', '[MASK]', '[MASK]', '▁végét', 'ation', '▁sur', '▁toutes', '▁les', '▁îles', '[MASK]', '▁Tuvalu', '▁?', '▁', '</s>', '[MASK]', '[MASK]', '▁été', '▁le', '▁premier', '▁cycl', 'one', '[MASK]', '▁fra', 'pper', '▁Tuvalu', '▁durant', '[MASK]', '▁saison']","['<fr>', '▁Quel', '▁cycl', 'one', '▁a', '▁causé', '▁des', '▁dommages', '▁importants', '▁à', '▁la', '▁végét', 'ation', '▁sur', '▁toutes', '▁les', '▁îles', '▁de', '▁Tuvalu', '▁?', '▁', '</s>', '▁Quel', '▁a', '▁été', '▁le', '▁premier', '▁cycl', 'one', '▁à', '▁fra', 'pper', '▁Tuvalu', '▁durant', '▁la', '▁saison']","['▁Quel', '▁cycl', 'one', '▁a', '▁causé', '▁des', '▁dommages', '▁importants', '▁à', '▁la', '▁végét', 'ation', '▁sur', '▁toutes', '▁les', '▁îles', '▁de', '▁Tuvalu', '▁?', '▁', '</s>', '▁Quel', '▁a', '▁été', '▁le', '▁premier', '▁cycl', 'one', '▁à', '▁fra', 'pper', '▁Tuvalu', '▁durant', '▁la', '▁saison', '<fr>']"
"['<fr>', '▁Pour', '▁quel', '▁groupe', '▁Kerry', '▁était', '-', 'il', '▁porte', '-', 'par', '[MASK]', '[MASK]', '▁', '</s>', '▁Où', '▁Kerry', '▁a', '-', 't', '-', 'il', '▁obtenu', '[MASK]', '▁diplôme', '▁en', '[MASK]', '[MASK]', '▁', '</s>', '▁Pour', '▁qui', '▁était', '▁Kerry', '[MASK]', '▁lie']","['<fr>', '▁Pour', '▁quel', '▁groupe', '▁Kerry', '▁était', '-', 'il', '▁porte', '-', 'par', 'ole', '▁?', '▁', '</s>', '▁Où', '▁Kerry', '▁a', '-', 't', '-', 'il', '▁obtenu', '▁un', '▁diplôme', '▁en', '▁droit', '▁?', '▁', '</s>', '▁Pour', '▁qui', '▁était', '▁Kerry', '▁un', '▁lie']","['▁Pour', '▁quel', '▁groupe', '▁Kerry', '▁était', '-', 'il', '▁porte', '-', 'par', 'ole', '▁?', '▁', '</s>', '▁Où', '▁Kerry', '▁a', '-', 't', '-', 'il', '▁obtenu', '▁un', '▁diplôme', '▁en', '▁droit', '▁?', '▁', '</s>', '▁Pour', '▁qui', '▁était', '▁Kerry', '▁un', '▁lie', '<fr>']"
"['<fr>', '▁Quelle', '▁banque', '[MASK]', '▁aidé', '▁N', 'orie', 'ga', '▁?', '▁', '</s>', '▁Quand', '▁BC', 'I', '[MASK]', '-', 't', '-', 'elle', '▁été', '▁arrêté', 'e', '▁?', '▁', '</s>', '▁Qui', '[MASK]', '▁collabor', 'é', '▁au', '▁rapport', '▁sur', '▁la', '▁BC', 'CI', '▁?']","['<fr>', '▁Quelle', '▁banque', '▁a', '▁aidé', '▁N', 'orie', 'ga', '▁?', '▁', '</s>', '▁Quand', '▁BC', 'I', '▁a', '-', 't', '-', 'elle', '▁été', '▁arrêté', 'e', '▁?', '▁', '</s>', '▁Qui', '▁a', '▁collabor', 'é', '▁au', '▁rapport', '▁sur', '▁la', '▁BC', 'CI', '▁?']","['▁Quelle', '▁banque', '▁a', '▁aidé', '▁N', 'orie', 'ga', '▁?', '▁', '</s>', '▁Quand', '▁BC', 'I', '▁a', '-', 't', '-', 'elle', '▁été', '▁arrêté', 'e', '▁?', '▁', '</s>', '▁Qui', '▁a', '▁collabor', 'é', '▁au', '▁rapport', '▁sur', '▁la', '▁BC', 'CI', '▁?', '<fr>']"
"['<fr>', '▁Combien', '[MASK]', ""'"", 'étudiants', '▁fréquent', 'ent', '▁l', ""'"", 'U', 'NA', 'M', '[MASK]', '▁', '</s>', '▁Quel', '▁est', '▁le', '▁pourcentage', '▁de', '▁la', '▁recherche', '▁scientifique', '▁effect', 'u', 'ée', '▁à', '▁l', ""'"", 'U', 'NA', 'M', '[MASK]', '▁', '</s>', '▁Quel']","['<fr>', '▁Combien', '▁d', ""'"", 'étudiants', '▁fréquent', 'ent', '▁l', ""'"", 'U', 'NA', 'M', '▁?', '▁', '</s>', '▁Quel', '▁est', '▁le', '▁pourcentage', '▁de', '▁la', '▁recherche', '▁scientifique', '▁effect', 'u', 'ée', '▁à', '▁l', ""'"", 'U', 'NA', 'M', '▁?', '▁', '</s>', '▁Quel']","['▁Combien', '▁d', ""'"", 'étudiants', '▁fréquent', 'ent', '▁l', ""'"", 'U', 'NA', 'M', '▁?', '▁', '</s>', '▁Quel', '▁est', '▁le', '▁pourcentage', '▁de', '▁la', '▁recherche', '▁scientifique', '▁effect', 'u', 'ée', '▁à', '▁l', ""'"", 'U', 'NA', 'M', '▁?', '▁', '</s>', '▁Quel', '<fr>']"
"['<fr>', '▁IBM', '▁a', '▁créé', '▁une', '▁école', '▁en', '[MASK]', '[MASK]', '▁quel', '▁était', '[MASK]', '▁nom', '▁?', '▁', '[MASK]', '▁Les', '▁employés', '▁d', ""'"", 'IBM', '▁ont', '▁créé', '▁un', '▁magazine', '▁en', '[MASK]', '5,', '▁quel', '▁était', '[MASK]', '▁nom', '▁?', '▁', '[MASK]', '▁Quel']","['<fr>', '▁IBM', '▁a', '▁créé', '▁une', '▁école', '▁en', '▁193', '3,', '▁quel', '▁était', '▁son', '▁nom', '▁?', '▁', '</s>', '▁Les', '▁employés', '▁d', ""'"", 'IBM', '▁ont', '▁créé', '▁un', '▁magazine', '▁en', '▁193', '5,', '▁quel', '▁était', '▁son', '▁nom', '▁?', '▁', '</s>', '▁Quel']","['▁IBM', '▁a', '▁créé', '▁une', '▁école', '▁en', '▁193', '3,', '▁quel', '▁était', '▁son', '▁nom', '▁?', '▁', '</s>', '▁Les', '▁employés', '▁d', ""'"", 'IBM', '▁ont', '▁créé', '▁un', '▁magazine', '▁en', '▁193', '5,', '▁quel', '▁était', '▁son', '▁nom', '▁?', '▁', '</s>', '▁Quel', '<fr>']"
"['<fr>', '[MASK]', ""'"", '[MASK]', '-', 'ce', '▁qu', ""'"", 'un', '▁autre', '▁terme', '[MASK]', '▁utilisé', '▁pour', '▁les', '▁prof', 'esse', 'urs', '▁?', '▁', '</s>', '▁Quels', '▁sont', '▁les', '▁principaux', '▁sujets', '▁couvert', 's', '▁par', '▁l', ""'"", 'in', 'stru', 'cteur', '▁?', '▁']","['<fr>', '▁Qu', ""'"", 'est', '-', 'ce', '▁qu', ""'"", 'un', '▁autre', '▁terme', '▁est', '▁utilisé', '▁pour', '▁les', '▁prof', 'esse', 'urs', '▁?', '▁', '</s>', '▁Quels', '▁sont', '▁les', '▁principaux', '▁sujets', '▁couvert', 's', '▁par', '▁l', ""'"", 'in', 'stru', 'cteur', '▁?', '▁']","['▁Qu', ""'"", 'est', '-', 'ce', '▁qu', ""'"", 'un', '▁autre', '▁terme', '▁est', '▁utilisé', '▁pour', '▁les', '▁prof', 'esse', 'urs', '▁?', '▁', '</s>', '▁Quels', '▁sont', '▁les', '▁principaux', '▁sujets', '▁couvert', 's', '▁par', '▁l', ""'"", 'in', 'stru', 'cteur', '▁?', '▁', '<fr>']"
"['<fr>', '▁De', '▁quoi', '▁les', '▁scientifiques', '▁ne', '▁sont', '-', 'ils', '▁pas', '▁d', ""'"", 'accord', '▁?', '▁', '</s>', '▁Sur', '▁quoi', '▁les', '▁scientifiques', '▁ont', '-', 'ils', '▁tendance', '▁à', '▁s', ""'"", 'ent', 'endre', '▁?', '▁', '</s>', '▁Les', '▁oiseaux', '▁vivent', '[MASK]']","['<fr>', '▁De', '▁quoi', '▁les', '▁scientifiques', '▁ne', '▁sont', '-', 'ils', '▁pas', '▁d', ""'"", 'accord', '▁?', '▁', '</s>', '▁Sur', '▁quoi', '▁les', '▁scientifiques', '▁ont', '-', 'ils', '▁tendance', '▁à', '▁s', ""'"", 'ent', 'endre', '▁?', '▁', '</s>', '▁Les', '▁oiseaux', '▁vivent', '▁sur']","['▁De', '▁quoi', '▁les', '▁scientifiques', '▁ne', '▁sont', '-', 'ils', '▁pas', '▁d', ""'"", 'accord', '▁?', '▁', '</s>', '▁Sur', '▁quoi', '▁les', '▁scientifiques', '▁ont', '-', 'ils', '▁tendance', '▁à', '▁s', ""'"", 'ent', 'endre', '▁?', '▁', '</s>', '▁Les', '▁oiseaux', '▁vivent', '▁sur', '<fr>']"
"['<fr>', '▁Quelle', '▁gare', '▁de', '▁Melbourne', '[MASK]', '▁la', '▁plus', '▁fréquent', 'ée', '[MASK]', '▁monde', '▁en', '▁192', '[MASK]', '▁?', '▁', '</s>', '▁Au', '[MASK]', '▁de', '▁quel', '[MASK]', 'ice', '▁le', '▁réseau', '▁ferroviaire', '▁de', '▁Melbourne', '▁a', '-', 't', '-', 'il', '[MASK]', '▁le']","['<fr>', '▁Quelle', '▁gare', '▁de', '▁Melbourne', '▁était', '▁la', '▁plus', '▁fréquent', 'ée', '▁au', '▁monde', '▁en', '▁192', '6', '▁?', '▁', '</s>', '▁Au', '▁cours', '▁de', '▁quel', '▁exerc', 'ice', '▁le', '▁réseau', '▁ferroviaire', '▁de', '▁Melbourne', '▁a', '-', 't', '-', 'il', '▁enregistré', '▁le']","['▁Quelle', '▁gare', '▁de', '▁Melbourne', '▁était', '▁la', '▁plus', '▁fréquent', 'ée', '▁au', '▁monde', '▁en', '▁192', '6', '▁?', '▁', '</s>', '▁Au', '▁cours', '▁de', '▁quel', '▁exerc', 'ice', '▁le', '▁réseau', '▁ferroviaire', '▁de', '▁Melbourne', '▁a', '-', 't', '-', 'il', '▁enregistré', '▁le', '<fr>']"
"['<fr>', '▁Quelle', '▁autre', '▁carrière', '▁Virgil', '▁a', '[MASK]', '[MASK]', '[MASK]', '[MASK]', '▁considérée', '▁?', '▁', '[MASK]', '▁Quel', '▁type', '▁de', '▁famille', '[MASK]', '▁chercheurs', '▁croient', '[MASK]', 'ils', '[MASK]', '▁apparten', 'ir', '[MASK]', '▁Virgil', '▁?', '▁', '[MASK]', '▁Mac', '[MASK]', 'ius', '▁croit', '[MASK]']","['<fr>', '▁Quelle', '▁autre', '▁carrière', '▁Virgil', '▁a', '-', 't', '-', 'il', '▁considérée', '▁?', '▁', '</s>', '▁Quel', '▁type', '▁de', '▁famille', '▁les', '▁chercheurs', '▁croient', '-', 'ils', '▁généralement', '▁apparten', 'ir', '▁à', '▁Virgil', '▁?', '▁', '</s>', '▁Mac', 'rob', 'ius', '▁croit', '-']","['▁Quelle', '▁autre', '▁carrière', '▁Virgil', '▁a', '-', 't', '-', 'il', '▁considérée', '▁?', '▁', '</s>', '▁Quel', '▁type', '▁de', '▁famille', '▁les', '▁chercheurs', '▁croient', '-', 'ils', '▁généralement', '▁apparten', 'ir', '▁à', '▁Virgil', '▁?', '▁', '</s>', '▁Mac', 'rob', 'ius', '▁croit', '-', '<fr>']"
"['<fr>', '▁Quel', '▁est', '▁le', '▁nom', '▁d', ""'"", 'une', '▁cou', 'che', '▁de', '▁semi', '[MASK]', 'cond', 'uc', 'teurs', '▁de', '▁type', '▁P', '▁située', '▁entre', '[MASK]', '▁semi', '[MASK]', 'cond', 'uc', 'teurs', '▁de', '▁type', '▁n', '▁?', '▁', '</s>', '▁Quel', '▁est', '▁le']","['<fr>', '▁Quel', '▁est', '▁le', '▁nom', '▁d', ""'"", 'une', '▁cou', 'che', '▁de', '▁semi', '-', 'cond', 'uc', 'teurs', '▁de', '▁type', '▁P', '▁située', '▁entre', '▁deux', '▁semi', '-', 'cond', 'uc', 'teurs', '▁de', '▁type', '▁n', '▁?', '▁', '</s>', '▁Quel', '▁est', '▁le']","['▁Quel', '▁est', '▁le', '▁nom', '▁d', ""'"", 'une', '▁cou', 'che', '▁de', '▁semi', '-', 'cond', 'uc', 'teurs', '▁de', '▁type', '▁P', '▁située', '▁entre', '▁deux', '▁semi', '-', 'cond', 'uc', 'teurs', '▁de', '▁type', '▁n', '▁?', '▁', '</s>', '▁Quel', '▁est', '▁le', '<fr>']"
"['<fr>', '▁Quelles', '▁sont', ',', '▁selon', '[MASK]', '[MASK]', ',', '[MASK]', '▁an', 'in', 'm', 'ales', '▁qui', '▁pourraient', '[MASK]', '▁montrer', '▁une', '▁var', 'iance', '▁des', '▁ryth', 'mes', '▁circad', '[MASK]', '▁au', '▁cours', '▁de', '▁différentes', '▁saisons', '▁?', '▁', '</s>', '▁Qu', '[MASK]', 'est']","['<fr>', '▁Quelles', '▁sont', ',', '▁selon', '▁les', '▁chercheurs', ',', '▁les', '▁an', 'in', 'm', 'ales', '▁qui', '▁pourraient', '▁également', '▁montrer', '▁une', '▁var', 'iance', '▁des', '▁ryth', 'mes', '▁circad', 'iens', '▁au', '▁cours', '▁de', '▁différentes', '▁saisons', '▁?', '▁', '</s>', '▁Qu', ""'"", 'est']","['▁Quelles', '▁sont', ',', '▁selon', '▁les', '▁chercheurs', ',', '▁les', '▁an', 'in', 'm', 'ales', '▁qui', '▁pourraient', '▁également', '▁montrer', '▁une', '▁var', 'iance', '▁des', '▁ryth', 'mes', '▁circad', 'iens', '▁au', '▁cours', '▁de', '▁différentes', '▁saisons', '▁?', '▁', '</s>', '▁Qu', ""'"", 'est', '<fr>']"
"['<fr>', '▁Combien', '▁le', '▁nombre', '[MASK]', ""'"", '[MASK]', 'iens', '▁rés', 'id', 'ant', '▁en', '▁É', 'rythrée', '▁a', '-', '[MASK]', '-', 'il', '▁augmenté', '▁en', '▁cinq', '▁ans', '▁en', '▁raison', '▁de', '▁la', '▁construction', '[MASK]', ""'"", '[MASK]', 'ines', '▁?', '▁', '</s>', '▁Quel']","['<fr>', '▁Combien', '▁le', '▁nombre', '▁d', ""'"", 'Ital', 'iens', '▁rés', 'id', 'ant', '▁en', '▁É', 'rythrée', '▁a', '-', 't', '-', 'il', '▁augmenté', '▁en', '▁cinq', '▁ans', '▁en', '▁raison', '▁de', '▁la', '▁construction', '▁d', ""'"", 'us', 'ines', '▁?', '▁', '</s>', '▁Quel']","['▁Combien', '▁le', '▁nombre', '▁d', ""'"", 'Ital', 'iens', '▁rés', 'id', 'ant', '▁en', '▁É', 'rythrée', '▁a', '-', 't', '-', 'il', '▁augmenté', '▁en', '▁cinq', '▁ans', '▁en', '▁raison', '▁de', '▁la', '▁construction', '▁d', ""'"", 'us', 'ines', '▁?', '▁', '</s>', '▁Quel', '<fr>']"
"['<fr>', '▁Que', '▁s', ""'"", 'est', '-', 'il', '[MASK]', '▁à', '▁la', '▁fin', '[MASK]', '▁la', '▁guerre', '[MASK]', 'ide', '▁?', '▁', '</s>', '▁Quand', '[MASK]', '▁Berm', 'ud', 'iens', '[MASK]', '-', 'ils', '▁servi', '▁dans', '[MASK]', '▁forces', '▁armées', '▁britanniques', '▁?', '▁', '</s>']","['<fr>', '▁Que', '▁s', ""'"", 'est', '-', 'il', '▁passé', '▁à', '▁la', '▁fin', '▁de', '▁la', '▁guerre', '▁fro', 'ide', '▁?', '▁', '</s>', '▁Quand', '▁les', '▁Berm', 'ud', 'iens', '▁ont', '-', 'ils', '▁servi', '▁dans', '▁les', '▁forces', '▁armées', '▁britanniques', '▁?', '▁', '</s>']","['▁Que', '▁s', ""'"", 'est', '-', 'il', '▁passé', '▁à', '▁la', '▁fin', '▁de', '▁la', '▁guerre', '▁fro', 'ide', '▁?', '▁', '</s>', '▁Quand', '▁les', '▁Berm', 'ud', 'iens', '▁ont', '-', 'ils', '▁servi', '▁dans', '▁les', '▁forces', '▁armées', '▁britanniques', '▁?', '▁', '</s>', '<fr>']"
"['<fr>', '▁Qu', ""'"", 'est', '-', 'ce', '[MASK]', '▁l', ""'"", 'Écosse', '[MASK]', '▁refusé', '▁d', ""'"", 'adop', 'ter', '▁?', '▁', '[MASK]', '▁Quand', '▁l', ""'"", 'Écosse', '[MASK]', '-', 't', '-', 'elle', '▁rejeté', '▁le', '▁dernier', '▁modèle', '▁scolaire', '▁spécial', 'isé', '▁?']","['<fr>', '▁Qu', ""'"", 'est', '-', 'ce', '▁que', '▁l', ""'"", 'Écosse', '▁a', '▁refusé', '▁d', ""'"", 'adop', 'ter', '▁?', '▁', '</s>', '▁Quand', '▁l', ""'"", 'Écosse', '▁a', '-', 't', '-', 'elle', '▁rejeté', '▁le', '▁dernier', '▁modèle', '▁scolaire', '▁spécial', 'isé', '▁?']","['▁Qu', ""'"", 'est', '-', 'ce', '▁que', '▁l', ""'"", 'Écosse', '▁a', '▁refusé', '▁d', ""'"", 'adop', 'ter', '▁?', '▁', '</s>', '▁Quand', '▁l', ""'"", 'Écosse', '▁a', '-', 't', '-', 'elle', '▁rejeté', '▁le', '▁dernier', '▁modèle', '▁scolaire', '▁spécial', 'isé', '▁?', '<fr>']"
"['<fr>', '▁Quel', '▁est', '▁l', ""'"", 'exemple', '▁d', ""'"", 'une', '▁question', '▁sou', 'lev', 'ée', '▁lors', '▁de', '▁l', ""'"", '[MASK]', 'amen', '▁des', '▁s', 'û', '[MASK]', 'tés', '▁?', '▁', '</s>', '▁Dans', '▁quel', '▁cas', '▁la', '▁Cour', '[MASK]', '▁a', '-', 't']","['<fr>', '▁Quel', '▁est', '▁l', ""'"", 'exemple', '▁d', ""'"", 'une', '▁question', '▁sou', 'lev', 'ée', '▁lors', '▁de', '▁l', ""'"", 'ex', 'amen', '▁des', '▁s', 'û', 're', 'tés', '▁?', '▁', '</s>', '▁Dans', '▁quel', '▁cas', '▁la', '▁Cour', '▁suprême', '▁a', '-', 't']","['▁Quel', '▁est', '▁l', ""'"", 'exemple', '▁d', ""'"", 'une', '▁question', '▁sou', 'lev', 'ée', '▁lors', '▁de', '▁l', ""'"", 'ex', 'amen', '▁des', '▁s', 'û', 're', 'tés', '▁?', '▁', '</s>', '▁Dans', '▁quel', '▁cas', '▁la', '▁Cour', '▁suprême', '▁a', '-', 't', '<fr>']"
"['<fr>', '▁Qui', '▁est', '▁le', '[MASK]', '▁spiritu', 'el', '▁du', '▁Temple', '▁Israel', '[MASK]', '▁Center', '▁?', '▁', '</s>', '▁Où', '▁se', '▁trouve', '▁le', '▁Temple', '▁Israel', '[MASK]', '▁Center', '▁?', '▁', '</s>', '▁Quel', '▁est', '▁le', '▁nom', '▁du', '▁mouvement', '[MASK]', '▁compose', '▁un', '▁spectre']","['<fr>', '▁Qui', '▁est', '▁le', '▁chef', '▁spiritu', 'el', '▁du', '▁Temple', '▁Israel', '▁Community', '▁Center', '▁?', '▁', '</s>', '▁Où', '▁se', '▁trouve', '▁le', '▁Temple', '▁Israel', '▁Community', '▁Center', '▁?', '▁', '</s>', '▁Quel', '▁est', '▁le', '▁nom', '▁du', '▁mouvement', '▁qui', '▁compose', '▁un', '▁spectre']","['▁Qui', '▁est', '▁le', '▁chef', '▁spiritu', 'el', '▁du', '▁Temple', '▁Israel', '▁Community', '▁Center', '▁?', '▁', '</s>', '▁Où', '▁se', '▁trouve', '▁le', '▁Temple', '▁Israel', '▁Community', '▁Center', '▁?', '▁', '</s>', '▁Quel', '▁est', '▁le', '▁nom', '▁du', '▁mouvement', '▁qui', '▁compose', '▁un', '▁spectre', '<fr>']"
"['<fr>', '▁Quel', '▁groupe', '▁Somali', '▁est', '▁affili', 'é', '▁à', '▁Al', '-', 'Q', 'aï', 'da', '▁?', '[MASK]', '</s>', '▁Quelle', '▁était', '▁la', '[MASK]', '▁de', '▁S', '[MASK]', '[MASK]', '[MASK]', '▁S', '[MASK]', '[MASK]', '▁N', 'ab', 'han', '▁?', '[MASK]', '</s>', '▁Quand', '▁un']","['<fr>', '▁Quel', '▁groupe', '▁Somali', '▁est', '▁affili', 'é', '▁à', '▁Al', '-', 'Q', 'aï', 'da', '▁?', '▁', '</s>', '▁Quelle', '▁était', '▁la', '▁nationalité', '▁de', '▁S', 'ale', 'h', '▁Ali', '▁S', 'ale', 'h', '▁N', 'ab', 'han', '▁?', '▁', '</s>', '▁Quand', '▁un']","['▁Quel', '▁groupe', '▁Somali', '▁est', '▁affili', 'é', '▁à', '▁Al', '-', 'Q', 'aï', 'da', '▁?', '▁', '</s>', '▁Quelle', '▁était', '▁la', '▁nationalité', '▁de', '▁S', 'ale', 'h', '▁Ali', '▁S', 'ale', 'h', '▁N', 'ab', 'han', '▁?', '▁', '</s>', '▁Quand', '▁un', '<fr>']"
"['<fr>', '▁En', '▁quelle', '▁année', '▁l', ""'"", 'Empire', '▁State', '▁Building', '▁a', '-', 't', '-', 'il', '▁été', '▁achev', 'é', '▁?', '▁', '</s>', '▁Le', '▁bâtiment', '▁Chrys', 'ler', '▁ref', 'lè', 'te', '[MASK]', '▁style', '▁architectural', '▁?', '▁', '</s>', '[MASK]', '▁éta', 'ge']","['<fr>', '▁En', '▁quelle', '▁année', '▁l', ""'"", 'Empire', '▁State', '▁Building', '▁a', '-', 't', '-', 'il', '▁été', '▁achev', 'é', '▁?', '▁', '</s>', '▁Le', '▁bâtiment', '▁Chrys', 'ler', '▁ref', 'lè', 'te', '▁quel', '▁style', '▁architectural', '▁?', '▁', '</s>', '▁Quel', '▁éta', 'ge']","['▁En', '▁quelle', '▁année', '▁l', ""'"", 'Empire', '▁State', '▁Building', '▁a', '-', 't', '-', 'il', '▁été', '▁achev', 'é', '▁?', '▁', '</s>', '▁Le', '▁bâtiment', '▁Chrys', 'ler', '▁ref', 'lè', 'te', '▁quel', '▁style', '▁architectural', '▁?', '▁', '</s>', '▁Quel', '▁éta', 'ge', '<fr>']"
