encoder_input,decoder_input,decoder_output
"['<tr>', '[MASK]', 'em', '▁dizisinde', '▁kimler', '▁rol', '▁alıyor', '?', '▁', '[MASK]', '[MASK]', 'em', '▁dizisinin', '▁yönetmenleri', '▁kimler', '?', '▁', '[MASK]', '[MASK]', 'em', '▁dizisinin', '▁IMDb', '▁puanı', '▁kaç', '?', '▁', '[MASK]', '▁The', '▁Adventures', '▁of', '▁Sherlock', '▁Holmes', '▁dizisinin', '▁konusu', '▁nedir', '?']","['<tr>', '▁Sal', 'em', '▁dizisinde', '▁kimler', '▁rol', '▁alıyor', '?', '▁', '</s>', '▁Sal', 'em', '▁dizisinin', '▁yönetmenleri', '▁kimler', '?', '▁', '</s>', '▁Sal', 'em', '▁dizisinin', '▁IMDb', '▁puanı', '▁kaç', '?', '▁', '</s>', '▁The', '▁Adventures', '▁of', '▁Sherlock', '▁Holmes', '▁dizisinin', '▁konusu', '▁nedir', '?']","['▁Sal', 'em', '▁dizisinde', '▁kimler', '▁rol', '▁alıyor', '?', '▁', '</s>', '▁Sal', 'em', '▁dizisinin', '▁yönetmenleri', '▁kimler', '?', '▁', '</s>', '▁Sal', 'em', '▁dizisinin', '▁IMDb', '▁puanı', '▁kaç', '?', '▁', '</s>', '▁The', '▁Adventures', '▁of', '▁Sherlock', '▁Holmes', '▁dizisinin', '▁konusu', '▁nedir', '?', '<tr>']"
"['<tr>', '▁Mad', '▁Max', '▁filminde', '▁hangi', '▁oyuncular', '▁yer', '▁alıyor', '?', '▁', '[MASK]', '▁Avengers', '[MASK]', '[MASK]', 'fin', 'ity', '▁War', '▁filminin', '▁konusu', '▁nedir', '?', '▁', '[MASK]', '▁Avengers', '[MASK]', '[MASK]', 'fin', 'ity', '▁War', '▁filminin', '▁IMDb', '▁puanı', '▁kaçtır', '?', '▁', '[MASK]']","['<tr>', '▁Mad', '▁Max', '▁filminde', '▁hangi', '▁oyuncular', '▁yer', '▁alıyor', '?', '▁', '</s>', '▁Avengers', ':', '▁In', 'fin', 'ity', '▁War', '▁filminin', '▁konusu', '▁nedir', '?', '▁', '</s>', '▁Avengers', ':', '▁In', 'fin', 'ity', '▁War', '▁filminin', '▁IMDb', '▁puanı', '▁kaçtır', '?', '▁', '</s>']","['▁Mad', '▁Max', '▁filminde', '▁hangi', '▁oyuncular', '▁yer', '▁alıyor', '?', '▁', '</s>', '▁Avengers', ':', '▁In', 'fin', 'ity', '▁War', '▁filminin', '▁konusu', '▁nedir', '?', '▁', '</s>', '▁Avengers', ':', '▁In', 'fin', 'ity', '▁War', '▁filminin', '▁IMDb', '▁puanı', '▁kaçtır', '?', '▁', '</s>', '<tr>']"
"['<tr>', '▁For', 'g', 'etting', '▁Sar', 'ah', '▁Marshall', '▁filminin', '[MASK]', '▁puanı', '▁nedir', '?', '▁', '[MASK]', '▁For', 'g', 'etting', '▁Sar', 'ah', '▁Marshall', '▁filminin', '▁yayın', '▁tarihi', '▁ne', '▁zaman', '?', '▁', '[MASK]', '▁Un', 'cle', '▁Bu', 'ck', '▁filminin', '▁konusu', '▁nedir', '?']","['<tr>', '▁For', 'g', 'etting', '▁Sar', 'ah', '▁Marshall', '▁filminin', '▁IMDB', '▁puanı', '▁nedir', '?', '▁', '</s>', '▁For', 'g', 'etting', '▁Sar', 'ah', '▁Marshall', '▁filminin', '▁yayın', '▁tarihi', '▁ne', '▁zaman', '?', '▁', '</s>', '▁Un', 'cle', '▁Bu', 'ck', '▁filminin', '▁konusu', '▁nedir', '?']","['▁For', 'g', 'etting', '▁Sar', 'ah', '▁Marshall', '▁filminin', '▁IMDB', '▁puanı', '▁nedir', '?', '▁', '</s>', '▁For', 'g', 'etting', '▁Sar', 'ah', '▁Marshall', '▁filminin', '▁yayın', '▁tarihi', '▁ne', '▁zaman', '?', '▁', '</s>', '▁Un', 'cle', '▁Bu', 'ck', '▁filminin', '▁konusu', '▁nedir', '?', '<tr>']"
"['<tr>', '▁Wr', 'ong', '▁Turn', '▁filminin', '[MASK]', '▁puanı', '[MASK]', '[MASK]', '▁', '</s>', '▁Min', 'ions', '▁filminde', '▁hangi', '▁ü', 'ç', '▁min', 'ion', ',', '[MASK]', '[MASK]', '▁Over', 'k', 'ill', '▁tar', 'af', 'ından', '▁i', '[MASK]', 'e', '▁al', 'ın', 'ır', '[MASK]', '▁']","['<tr>', '▁Wr', 'ong', '▁Turn', '▁filminin', '▁IMDb', '▁puanı', '▁kaçtır', '?', '▁', '</s>', '▁Min', 'ions', '▁filminde', '▁hangi', '▁ü', 'ç', '▁min', 'ion', ',', '▁Scar', 'let', '▁Over', 'k', 'ill', '▁tar', 'af', 'ından', '▁i', 'ş', 'e', '▁al', 'ın', 'ır', '?', '▁']","['▁Wr', 'ong', '▁Turn', '▁filminin', '▁IMDb', '▁puanı', '▁kaçtır', '?', '▁', '</s>', '▁Min', 'ions', '▁filminde', '▁hangi', '▁ü', 'ç', '▁min', 'ion', ',', '▁Scar', 'let', '▁Over', 'k', 'ill', '▁tar', 'af', 'ından', '▁i', 'ş', 'e', '▁al', 'ın', 'ır', '?', '▁', '<tr>']"
"['<tr>', '[MASK]', '▁&', '[MASK]', '[MASK]', '▁dizisi', '[MASK]', '▁kon', 'uda', '?', '▁', '[MASK]', '[MASK]', '▁&', '[MASK]', '[MASK]', '▁dizisinin', '▁IMDB', '[MASK]', '▁kaç', '?', '▁', '[MASK]', '[MASK]', '▁&', '[MASK]', '[MASK]', '▁dizisinde', '[MASK]', '[MASK]', '▁rol', '▁alıyor', '?', '▁', '[MASK]', '▁Fire']","['<tr>', '▁Mike', '▁&', '▁Mol', 'ly', '▁dizisi', '▁hangi', '▁kon', 'uda', '?', '▁', '</s>', '▁Mike', '▁&', '▁Mol', 'ly', '▁dizisinin', '▁IMDB', '▁puanı', '▁kaç', '?', '▁', '</s>', '▁Mike', '▁&', '▁Mol', 'ly', '▁dizisinde', '▁hangi', '▁oyuncular', '▁rol', '▁alıyor', '?', '▁', '</s>', '▁Fire']","['▁Mike', '▁&', '▁Mol', 'ly', '▁dizisi', '▁hangi', '▁kon', 'uda', '?', '▁', '</s>', '▁Mike', '▁&', '▁Mol', 'ly', '▁dizisinin', '▁IMDB', '▁puanı', '▁kaç', '?', '▁', '</s>', '▁Mike', '▁&', '▁Mol', 'ly', '▁dizisinde', '▁hangi', '▁oyuncular', '▁rol', '▁alıyor', '?', '▁', '</s>', '▁Fire', '<tr>']"
"['<tr>', '▁3:', '10', '[MASK]', '▁Y', 'uma', '▁filminin', '▁yönetmeni', '▁kim', '?', '▁', '[MASK]', '▁3:', '10', '[MASK]', '▁Y', 'uma', '▁filmi', '▁hangi', '▁türlerde', '▁yer', '[MASK]', '?', '▁', '[MASK]', '▁Hall', '▁Pass', '▁filminde', '▁konu', '▁ne', '?', '▁', '[MASK]', '▁Hall', '▁Pass', '▁filminin']","['<tr>', '▁3:', '10', '▁to', '▁Y', 'uma', '▁filminin', '▁yönetmeni', '▁kim', '?', '▁', '</s>', '▁3:', '10', '▁to', '▁Y', 'uma', '▁filmi', '▁hangi', '▁türlerde', '▁yer', '▁alıyor', '?', '▁', '</s>', '▁Hall', '▁Pass', '▁filminde', '▁konu', '▁ne', '?', '▁', '</s>', '▁Hall', '▁Pass', '▁filminin']","['▁3:', '10', '▁to', '▁Y', 'uma', '▁filminin', '▁yönetmeni', '▁kim', '?', '▁', '</s>', '▁3:', '10', '▁to', '▁Y', 'uma', '▁filmi', '▁hangi', '▁türlerde', '▁yer', '▁alıyor', '?', '▁', '</s>', '▁Hall', '▁Pass', '▁filminde', '▁konu', '▁ne', '?', '▁', '</s>', '▁Hall', '▁Pass', '▁filminin', '<tr>']"
"['<tr>', '▁A', '▁Nightmare', '▁on', '[MASK]', 'm', '[MASK]', '▁4', ':', '[MASK]', '▁Dream', '▁Master', '▁filminde', '▁hangi', '▁oyuncular', '▁rol', '▁alıyor', '?', '[MASK]', '</s>', '▁A', '▁Nightmare', '▁on', '[MASK]', 'm', '[MASK]', '▁4', ':', '[MASK]', '▁Dream', '▁Master', '▁filminin', '▁türü', '▁nedir', '?', '[MASK]']","['<tr>', '▁A', '▁Nightmare', '▁on', '▁El', 'm', '▁Street', '▁4', ':', '▁The', '▁Dream', '▁Master', '▁filminde', '▁hangi', '▁oyuncular', '▁rol', '▁alıyor', '?', '▁', '</s>', '▁A', '▁Nightmare', '▁on', '▁El', 'm', '▁Street', '▁4', ':', '▁The', '▁Dream', '▁Master', '▁filminin', '▁türü', '▁nedir', '?', '▁']","['▁A', '▁Nightmare', '▁on', '▁El', 'm', '▁Street', '▁4', ':', '▁The', '▁Dream', '▁Master', '▁filminde', '▁hangi', '▁oyuncular', '▁rol', '▁alıyor', '?', '▁', '</s>', '▁A', '▁Nightmare', '▁on', '▁El', 'm', '▁Street', '▁4', ':', '▁The', '▁Dream', '▁Master', '▁filminin', '▁türü', '▁nedir', '?', '▁', '<tr>']"
"['<tr>', '▁Al', '[MASK]', '▁filminin', '▁yönetmeni', '▁kim', '[MASK]', '▁', '</s>', '▁Al', '[MASK]', '▁filminde', '▁hangi', '▁oyuncular', '▁rol', '▁alıyor', '[MASK]', '▁', '</s>', '▁Al', '[MASK]', '▁filminin', '▁türü', '▁nedir', '[MASK]', '▁', '</s>', '▁Al', '[MASK]', '▁filminin', '▁IMDb', '[MASK]', '▁kaç', '[MASK]', '▁', '</s>']","['<tr>', '▁Al', 'ways', '▁filminin', '▁yönetmeni', '▁kim', '?', '▁', '</s>', '▁Al', 'ways', '▁filminde', '▁hangi', '▁oyuncular', '▁rol', '▁alıyor', '?', '▁', '</s>', '▁Al', 'ways', '▁filminin', '▁türü', '▁nedir', '?', '▁', '</s>', '▁Al', 'ways', '▁filminin', '▁IMDb', '▁puanı', '▁kaç', '?', '▁', '</s>']","['▁Al', 'ways', '▁filminin', '▁yönetmeni', '▁kim', '?', '▁', '</s>', '▁Al', 'ways', '▁filminde', '▁hangi', '▁oyuncular', '▁rol', '▁alıyor', '?', '▁', '</s>', '▁Al', 'ways', '▁filminin', '▁türü', '▁nedir', '?', '▁', '</s>', '▁Al', 'ways', '▁filminin', '▁IMDb', '▁puanı', '▁kaç', '?', '▁', '</s>', '<tr>']"
"['<tr>', '[MASK]', 'ub', 'ble', '[MASK]', '▁filminde', '[MASK]', 'ahr', 'am', 'anı', 'm', 'ız', '▁n', 'eden', '▁t', 'üm', '[MASK]', 'at', 'ını', '▁bir', '▁bal', 'on', 'un', '▁iç', 'inde', '▁geç', 'irme', 'k', '▁z', 'or', 'unda', '▁kal', 'ıyor', '?', '[MASK]', '</s>']","['<tr>', '▁B', 'ub', 'ble', '▁Boy', '▁filminde', '▁k', 'ahr', 'am', 'anı', 'm', 'ız', '▁n', 'eden', '▁t', 'üm', '▁hay', 'at', 'ını', '▁bir', '▁bal', 'on', 'un', '▁iç', 'inde', '▁geç', 'irme', 'k', '▁z', 'or', 'unda', '▁kal', 'ıyor', '?', '▁', '</s>']","['▁B', 'ub', 'ble', '▁Boy', '▁filminde', '▁k', 'ahr', 'am', 'anı', 'm', 'ız', '▁n', 'eden', '▁t', 'üm', '▁hay', 'at', 'ını', '▁bir', '▁bal', 'on', 'un', '▁iç', 'inde', '▁geç', 'irme', 'k', '▁z', 'or', 'unda', '▁kal', 'ıyor', '?', '▁', '</s>', '<tr>']"
"['<tr>', '[MASK]', '▁battaglia', '▁di', '▁Al', '[MASK]', 'i', '▁filminde', '[MASK]', '▁türler', '▁yer', '▁alıyor', '?', '▁', '</s>', '[MASK]', '▁battaglia', '▁di', '▁Al', '[MASK]', 'i', '▁filminde', '[MASK]', '▁oyuncular', '▁yer', '▁alıyor', '?', '▁', '</s>', '[MASK]', '▁battaglia', '▁di', '▁Al', '[MASK]', 'i', '▁filmi']","['<tr>', '▁La', '▁battaglia', '▁di', '▁Al', 'ger', 'i', '▁filminde', '▁hangi', '▁türler', '▁yer', '▁alıyor', '?', '▁', '</s>', '▁La', '▁battaglia', '▁di', '▁Al', 'ger', 'i', '▁filminde', '▁hangi', '▁oyuncular', '▁yer', '▁alıyor', '?', '▁', '</s>', '▁La', '▁battaglia', '▁di', '▁Al', 'ger', 'i', '▁filmi']","['▁La', '▁battaglia', '▁di', '▁Al', 'ger', 'i', '▁filminde', '▁hangi', '▁türler', '▁yer', '▁alıyor', '?', '▁', '</s>', '▁La', '▁battaglia', '▁di', '▁Al', 'ger', 'i', '▁filminde', '▁hangi', '▁oyuncular', '▁yer', '▁alıyor', '?', '▁', '</s>', '▁La', '▁battaglia', '▁di', '▁Al', 'ger', 'i', '▁filmi', '<tr>']"
"['<tr>', '[MASK]', '▁Night', '▁with', '▁J', 'imm', '[MASK]', '▁Fall', 'on', '▁adlı', '▁dizinin', '▁hangi', '[MASK]', '▁yer', '▁alıyor', '?', '▁', '</s>', '[MASK]', '▁Night', '▁with', '▁J', 'imm', '[MASK]', '▁Fall', 'on', '▁adlı', '▁dizinin', '▁yayınlanma', '[MASK]', '▁ne', '▁zaman', '?', '▁', '</s>', '[MASK]']","['<tr>', '▁Late', '▁Night', '▁with', '▁J', 'imm', 'y', '▁Fall', 'on', '▁adlı', '▁dizinin', '▁hangi', '▁türlerde', '▁yer', '▁alıyor', '?', '▁', '</s>', '▁Late', '▁Night', '▁with', '▁J', 'imm', 'y', '▁Fall', 'on', '▁adlı', '▁dizinin', '▁yayınlanma', '▁tarihi', '▁ne', '▁zaman', '?', '▁', '</s>', '▁Late']","['▁Late', '▁Night', '▁with', '▁J', 'imm', 'y', '▁Fall', 'on', '▁adlı', '▁dizinin', '▁hangi', '▁türlerde', '▁yer', '▁alıyor', '?', '▁', '</s>', '▁Late', '▁Night', '▁with', '▁J', 'imm', 'y', '▁Fall', 'on', '▁adlı', '▁dizinin', '▁yayınlanma', '▁tarihi', '▁ne', '▁zaman', '?', '▁', '</s>', '▁Late', '<tr>']"
"['<tr>', '▁Hunger', '▁filmi', '▁hangi', '▁türde', '[MASK]', '▁', '</s>', '▁La', '[MASK]', 'ata', 'a', '▁Ladies', '▁filminin', '▁konusu', '[MASK]', '[MASK]', '▁', '</s>', '▁La', '[MASK]', 'ata', 'a', '▁Ladies', '▁filminin', '▁yönetmeni', '▁kim', '[MASK]', '▁', '</s>', '▁La', '[MASK]', 'ata', 'a', '▁Ladies', '▁filminde']","['<tr>', '▁Hunger', '▁filmi', '▁hangi', '▁türde', '?', '▁', '</s>', '▁La', 'ap', 'ata', 'a', '▁Ladies', '▁filminin', '▁konusu', '▁nedir', '?', '▁', '</s>', '▁La', 'ap', 'ata', 'a', '▁Ladies', '▁filminin', '▁yönetmeni', '▁kim', '?', '▁', '</s>', '▁La', 'ap', 'ata', 'a', '▁Ladies', '▁filminde']","['▁Hunger', '▁filmi', '▁hangi', '▁türde', '?', '▁', '</s>', '▁La', 'ap', 'ata', 'a', '▁Ladies', '▁filminin', '▁konusu', '▁nedir', '?', '▁', '</s>', '▁La', 'ap', 'ata', 'a', '▁Ladies', '▁filminin', '▁yönetmeni', '▁kim', '?', '▁', '</s>', '▁La', 'ap', 'ata', 'a', '▁Ladies', '▁filminde', '<tr>']"
"['<tr>', '[MASK]', '[MASK]', '▁Pal', 'as', ""'"", 'ta', '▁Ge', 'ce', '▁Yar', '[MASK]', '▁dizisinin', '▁hangi', '▁türde', '▁olduğ', 'u', '▁bel', 'irt', 'iliyor', '?', '▁', '</s>', '[MASK]', '[MASK]', '▁Pal', 'as', ""'"", 'ta', '▁Ge', 'ce', '▁Yar', '[MASK]', '▁dizisinde', '▁hangi', '▁oyuncular', '▁rol']","['<tr>', '▁P', 'era', '▁Pal', 'as', ""'"", 'ta', '▁Ge', 'ce', '▁Yar', 'isi', '▁dizisinin', '▁hangi', '▁türde', '▁olduğ', 'u', '▁bel', 'irt', 'iliyor', '?', '▁', '</s>', '▁P', 'era', '▁Pal', 'as', ""'"", 'ta', '▁Ge', 'ce', '▁Yar', 'isi', '▁dizisinde', '▁hangi', '▁oyuncular', '▁rol']","['▁P', 'era', '▁Pal', 'as', ""'"", 'ta', '▁Ge', 'ce', '▁Yar', 'isi', '▁dizisinin', '▁hangi', '▁türde', '▁olduğ', 'u', '▁bel', 'irt', 'iliyor', '?', '▁', '</s>', '▁P', 'era', '▁Pal', 'as', ""'"", 'ta', '▁Ge', 'ce', '▁Yar', 'isi', '▁dizisinde', '▁hangi', '▁oyuncular', '▁rol', '<tr>']"
"['<tr>', '▁D', 'addy', '&', 'apos', ';', 's', '▁Home', '▁2', '▁filminin', '▁IMDb', '▁puanı', '▁kaç', '?', '▁', '</s>', '[MASK]', '▁the', '[MASK]', 'th', '▁Part', '▁VIII', '[MASK]', '▁J', 'ason', '▁T', 'akes', '[MASK]', '▁filminde', '▁J', 'ason', '[MASK]', 'or', 'he', '[MASK]', '▁nasıl']","['<tr>', '▁D', 'addy', '&', 'apos', ';', 's', '▁Home', '▁2', '▁filminin', '▁IMDb', '▁puanı', '▁kaç', '?', '▁', '</s>', '▁Friday', '▁the', '▁13', 'th', '▁Part', '▁VIII', ':', '▁J', 'ason', '▁T', 'akes', '▁Manhattan', '▁filminde', '▁J', 'ason', '▁Vo', 'or', 'he', 'es', '▁nasıl']","['▁D', 'addy', '&', 'apos', ';', 's', '▁Home', '▁2', '▁filminin', '▁IMDb', '▁puanı', '▁kaç', '?', '▁', '</s>', '▁Friday', '▁the', '▁13', 'th', '▁Part', '▁VIII', ':', '▁J', 'ason', '▁T', 'akes', '▁Manhattan', '▁filminde', '▁J', 'ason', '▁Vo', 'or', 'he', 'es', '▁nasıl', '<tr>']"
"['<tr>', '▁Midnight', '[MASK]', '▁filminde', '▁hangi', '▁oyuncular', '▁rol', '▁alıyor', '?', '[MASK]', '[MASK]', '▁Midnight', '[MASK]', '▁filmi', '▁hangi', '[MASK]', '?', '[MASK]', '[MASK]', '▁Midnight', '[MASK]', '[MASK]', '▁IMDb', '▁puanı', '▁nedir', '?', '[MASK]', '[MASK]', '▁The', '▁Aw', '[MASK]', '[MASK]', '[MASK]', '▁türleri', '▁nelerdir', '?']","['<tr>', '▁Midnight', '▁Sun', '▁filminde', '▁hangi', '▁oyuncular', '▁rol', '▁alıyor', '?', '▁', '</s>', '▁Midnight', '▁Sun', '▁filmi', '▁hangi', '▁türde', '?', '▁', '</s>', '▁Midnight', '▁Sun', '▁filminin', '▁IMDb', '▁puanı', '▁nedir', '?', '▁', '</s>', '▁The', '▁Aw', 'aken', 'ing', '▁filminin', '▁türleri', '▁nelerdir', '?']","['▁Midnight', '▁Sun', '▁filminde', '▁hangi', '▁oyuncular', '▁rol', '▁alıyor', '?', '▁', '</s>', '▁Midnight', '▁Sun', '▁filmi', '▁hangi', '▁türde', '?', '▁', '</s>', '▁Midnight', '▁Sun', '▁filminin', '▁IMDb', '▁puanı', '▁nedir', '?', '▁', '</s>', '▁The', '▁Aw', 'aken', 'ing', '▁filminin', '▁türleri', '▁nelerdir', '?', '<tr>']"
"['<tr>', '▁S', 'ap', '[MASK]', '▁V', 's', '▁Every', '[MASK]', '▁dizisinde', '▁hangi', '▁oyuncular', '▁rol', '▁alıyor', '?', '▁', '</s>', '▁He', 'y', '▁Arnold', '!', '[MASK]', '▁konusu', '▁nedir', '?', '▁', '</s>', '▁He', 'y', '▁Arnold', '!', '[MASK]', '▁IMDb', '▁puanı', '▁nedir', '?', '▁']","['<tr>', '▁S', 'ap', 'ne', '▁V', 's', '▁Every', 'one', '▁dizisinde', '▁hangi', '▁oyuncular', '▁rol', '▁alıyor', '?', '▁', '</s>', '▁He', 'y', '▁Arnold', '!', '▁dizisinin', '▁konusu', '▁nedir', '?', '▁', '</s>', '▁He', 'y', '▁Arnold', '!', '▁dizisinin', '▁IMDb', '▁puanı', '▁nedir', '?', '▁']","['▁S', 'ap', 'ne', '▁V', 's', '▁Every', 'one', '▁dizisinde', '▁hangi', '▁oyuncular', '▁rol', '▁alıyor', '?', '▁', '</s>', '▁He', 'y', '▁Arnold', '!', '▁dizisinin', '▁konusu', '▁nedir', '?', '▁', '</s>', '▁He', 'y', '▁Arnold', '!', '▁dizisinin', '▁IMDb', '▁puanı', '▁nedir', '?', '▁', '<tr>']"
"['<tr>', '[MASK]', 'ing', '▁Cle', 'ar', '[MASK]', '▁Sci', 'ent', 'ology', '▁and', '[MASK]', '▁Pr', 'ison', '▁of', '▁Bel', 'ief', '▁filmini', '▁kim', '▁yönetti', '?', '▁', '</s>', '[MASK]', 'ing', '▁Cle', 'ar', '[MASK]', '▁Sci', 'ent', 'ology', '▁and', '[MASK]', '▁Pr', 'ison', '▁of', '▁Bel']","['<tr>', '▁Go', 'ing', '▁Cle', 'ar', ':', '▁Sci', 'ent', 'ology', '▁and', '▁the', '▁Pr', 'ison', '▁of', '▁Bel', 'ief', '▁filmini', '▁kim', '▁yönetti', '?', '▁', '</s>', '▁Go', 'ing', '▁Cle', 'ar', ':', '▁Sci', 'ent', 'ology', '▁and', '▁the', '▁Pr', 'ison', '▁of', '▁Bel']","['▁Go', 'ing', '▁Cle', 'ar', ':', '▁Sci', 'ent', 'ology', '▁and', '▁the', '▁Pr', 'ison', '▁of', '▁Bel', 'ief', '▁filmini', '▁kim', '▁yönetti', '?', '▁', '</s>', '▁Go', 'ing', '▁Cle', 'ar', ':', '▁Sci', 'ent', 'ology', '▁and', '▁the', '▁Pr', 'ison', '▁of', '▁Bel', '<tr>']"
"['<tr>', '[MASK]', 'ub', '[MASK]', '▁Boy', '▁filminde', '▁k', 'ahr', 'am', 'anı', 'm', 'ız', 'ın', '▁am', 'ac', 'ı', '▁nedir', '?', '▁', '</s>', '[MASK]', 'ub', '[MASK]', '▁Boy', '▁filminin', '▁IMDb', '▁puanı', '▁nedir', '?', '▁', '</s>', '[MASK]', 'ub', '[MASK]', '▁Boy', '▁filmi']","['<tr>', '▁B', 'ub', 'ble', '▁Boy', '▁filminde', '▁k', 'ahr', 'am', 'anı', 'm', 'ız', 'ın', '▁am', 'ac', 'ı', '▁nedir', '?', '▁', '</s>', '▁B', 'ub', 'ble', '▁Boy', '▁filminin', '▁IMDb', '▁puanı', '▁nedir', '?', '▁', '</s>', '▁B', 'ub', 'ble', '▁Boy', '▁filmi']","['▁B', 'ub', 'ble', '▁Boy', '▁filminde', '▁k', 'ahr', 'am', 'anı', 'm', 'ız', 'ın', '▁am', 'ac', 'ı', '▁nedir', '?', '▁', '</s>', '▁B', 'ub', 'ble', '▁Boy', '▁filminin', '▁IMDb', '▁puanı', '▁nedir', '?', '▁', '</s>', '▁B', 'ub', 'ble', '▁Boy', '▁filmi', '<tr>']"
"['<tr>', '▁No', '[MASK]', 'ings', '[MASK]', 'ta', '[MASK]', '▁filminin', '▁yönetmeni', '▁kim', '?', '▁', '</s>', '▁No', '[MASK]', 'ings', '[MASK]', 'ta', '[MASK]', '▁filminde', '▁hangi', '▁oyuncular', '▁yer', '▁alıyor', '?', '▁', '</s>', '▁No', '[MASK]', 'ings', '[MASK]', 'ta', '[MASK]', '▁filminin', '▁türü', '▁nedir']","['<tr>', '▁No', '▁Str', 'ings', '▁At', 'ta', 'ched', '▁filminin', '▁yönetmeni', '▁kim', '?', '▁', '</s>', '▁No', '▁Str', 'ings', '▁At', 'ta', 'ched', '▁filminde', '▁hangi', '▁oyuncular', '▁yer', '▁alıyor', '?', '▁', '</s>', '▁No', '▁Str', 'ings', '▁At', 'ta', 'ched', '▁filminin', '▁türü', '▁nedir']","['▁No', '▁Str', 'ings', '▁At', 'ta', 'ched', '▁filminin', '▁yönetmeni', '▁kim', '?', '▁', '</s>', '▁No', '▁Str', 'ings', '▁At', 'ta', 'ched', '▁filminde', '▁hangi', '▁oyuncular', '▁yer', '▁alıyor', '?', '▁', '</s>', '▁No', '▁Str', 'ings', '▁At', 'ta', 'ched', '▁filminin', '▁türü', '▁nedir', '<tr>']"
"['<tr>', '[MASK]', '▁to', '▁Me', '▁dizisi', '▁hakkında', '▁ne', '▁anlatılıyor', '?', '▁', '</s>', '[MASK]', '▁to', '▁Me', '▁dizisinin', '▁IMDb', '▁puanı', '▁nedir', '?', '▁', '</s>', '[MASK]', '▁to', '▁Me', '▁dizisinin', '▁türleri', '▁nelerdir', '?', '▁', '</s>', '[MASK]', '▁to', '▁Me', '▁dizisinin', '▁başrol', '▁oyuncularından']","['<tr>', '▁Dead', '▁to', '▁Me', '▁dizisi', '▁hakkında', '▁ne', '▁anlatılıyor', '?', '▁', '</s>', '▁Dead', '▁to', '▁Me', '▁dizisinin', '▁IMDb', '▁puanı', '▁nedir', '?', '▁', '</s>', '▁Dead', '▁to', '▁Me', '▁dizisinin', '▁türleri', '▁nelerdir', '?', '▁', '</s>', '▁Dead', '▁to', '▁Me', '▁dizisinin', '▁başrol', '▁oyuncularından']","['▁Dead', '▁to', '▁Me', '▁dizisi', '▁hakkında', '▁ne', '▁anlatılıyor', '?', '▁', '</s>', '▁Dead', '▁to', '▁Me', '▁dizisinin', '▁IMDb', '▁puanı', '▁nedir', '?', '▁', '</s>', '▁Dead', '▁to', '▁Me', '▁dizisinin', '▁türleri', '▁nelerdir', '?', '▁', '</s>', '▁Dead', '▁to', '▁Me', '▁dizisinin', '▁başrol', '▁oyuncularından', '<tr>']"
"['<tr>', '▁The', '▁B', 'F', 'G', '▁filminin', '▁IMDB', '▁puanı', '▁nedir', '?', '[MASK]', '[MASK]', '▁The', '▁B', 'F', 'G', '▁filminde', '▁hangi', '▁oyuncular', '▁rol', '▁alıyor', '?', '[MASK]', '[MASK]', '▁The', '▁B', 'F', 'G', '▁filminin', '▁yönetmeni', '▁kim', '?', '[MASK]', '[MASK]', '▁The', '▁B']","['<tr>', '▁The', '▁B', 'F', 'G', '▁filminin', '▁IMDB', '▁puanı', '▁nedir', '?', '▁', '</s>', '▁The', '▁B', 'F', 'G', '▁filminde', '▁hangi', '▁oyuncular', '▁rol', '▁alıyor', '?', '▁', '</s>', '▁The', '▁B', 'F', 'G', '▁filminin', '▁yönetmeni', '▁kim', '?', '▁', '</s>', '▁The', '▁B']","['▁The', '▁B', 'F', 'G', '▁filminin', '▁IMDB', '▁puanı', '▁nedir', '?', '▁', '</s>', '▁The', '▁B', 'F', 'G', '▁filminde', '▁hangi', '▁oyuncular', '▁rol', '▁alıyor', '?', '▁', '</s>', '▁The', '▁B', 'F', 'G', '▁filminin', '▁yönetmeni', '▁kim', '?', '▁', '</s>', '▁The', '▁B', '<tr>']"
"['<tr>', '▁Day', '▁of', '[MASK]', '▁Dead', '▁filminin', '[MASK]', '▁kimdir', '[MASK]', '▁', '[MASK]', '▁Day', '▁of', '[MASK]', '▁Dead', '▁filminin', '▁türleri', '▁nelerdir', '[MASK]', '▁', '[MASK]', '▁Day', '▁of', '[MASK]', '▁Dead', '▁filminde', '▁hangi', '▁oyuncular', '▁rol', '▁almıştır', '[MASK]', '▁', '[MASK]', '▁Rel', 'atos', '▁sal']","['<tr>', '▁Day', '▁of', '▁the', '▁Dead', '▁filminin', '▁yönetmeni', '▁kimdir', '?', '▁', '</s>', '▁Day', '▁of', '▁the', '▁Dead', '▁filminin', '▁türleri', '▁nelerdir', '?', '▁', '</s>', '▁Day', '▁of', '▁the', '▁Dead', '▁filminde', '▁hangi', '▁oyuncular', '▁rol', '▁almıştır', '?', '▁', '</s>', '▁Rel', 'atos', '▁sal']","['▁Day', '▁of', '▁the', '▁Dead', '▁filminin', '▁yönetmeni', '▁kimdir', '?', '▁', '</s>', '▁Day', '▁of', '▁the', '▁Dead', '▁filminin', '▁türleri', '▁nelerdir', '?', '▁', '</s>', '▁Day', '▁of', '▁the', '▁Dead', '▁filminde', '▁hangi', '▁oyuncular', '▁rol', '▁almıştır', '?', '▁', '</s>', '▁Rel', 'atos', '▁sal', '<tr>']"
