encoder_input,decoder_input,decoder_output
"['<zh>', '▁使用', '吸', '入', 'β', '[MASK]', '激', '动', '[MASK]', '的人', '运动', '会', '引', '[MASK]', '什么', '?', '[MASK]', '</s>', '▁使用', '吸', '入', 'β', '[MASK]', '激', '动', '[MASK]', '的人', '[MASK]', '?', '[MASK]', '</s>', '▁哪一组', '吸', '入', 'β', '[MASK]']","['<zh>', '▁使用', '吸', '入', 'β', '2', '激', '动', '剂', '的人', '运动', '会', '引', '发', '什么', '?', '▁', '</s>', '▁使用', '吸', '入', 'β', '2', '激', '动', '剂', '的人', '占多大比例', '?', '▁', '</s>', '▁哪一组', '吸', '入', 'β', '2']","['▁使用', '吸', '入', 'β', '2', '激', '动', '剂', '的人', '运动', '会', '引', '发', '什么', '?', '▁', '</s>', '▁使用', '吸', '入', 'β', '2', '激', '动', '剂', '的人', '占多大比例', '?', '▁', '</s>', '▁哪一组', '吸', '入', 'β', '2', '<zh>']"
"['<zh>', '▁哪种类型的', '光盘', '从未', '用于', '[MASK]', '到', 'N', 'et', 'f', 'lix', '▁for', '[MASK]', '3?', '▁', '</s>', '▁', '用户', '什么时候', '可以', '丢', '弃', '光盘', ',', '直接', '通过', 'PS', '4', '访问', 'N', 'et', 'f', 'lix', '?', '▁', '</s>']","['<zh>', '▁哪种类型的', '光盘', '从未', '用于', '连接', '到', 'N', 'et', 'f', 'lix', '▁for', '▁PS', '3?', '▁', '</s>', '▁', '用户', '什么时候', '可以', '丢', '弃', '光盘', ',', '直接', '通过', 'PS', '4', '访问', 'N', 'et', 'f', 'lix', '?', '▁', '</s>']","['▁哪种类型的', '光盘', '从未', '用于', '连接', '到', 'N', 'et', 'f', 'lix', '▁for', '▁PS', '3?', '▁', '</s>', '▁', '用户', '什么时候', '可以', '丢', '弃', '光盘', ',', '直接', '通过', 'PS', '4', '访问', 'N', 'et', 'f', 'lix', '?', '▁', '</s>', '<zh>']"
"['<zh>', '▁', '[MASK]', '游客', '在', '纳米比亚', '最常', '光', '顾', '的城市', '是什么', '?', '▁', '[MASK]', '▁2010', '年', '旅游', '业', '[MASK]', '纳米比亚', '带来', '了多少钱', '?', '▁', '[MASK]', '▁纳米比亚', '的首都', '是什么', '?', '▁', '[MASK]', '▁温', '得', '和', '克', '最受欢迎的']","['<zh>', '▁', '外国', '游客', '在', '纳米比亚', '最常', '光', '顾', '的城市', '是什么', '?', '▁', '</s>', '▁2010', '年', '旅游', '业', '给', '纳米比亚', '带来', '了多少钱', '?', '▁', '</s>', '▁纳米比亚', '的首都', '是什么', '?', '▁', '</s>', '▁温', '得', '和', '克', '最受欢迎的']","['▁', '外国', '游客', '在', '纳米比亚', '最常', '光', '顾', '的城市', '是什么', '?', '▁', '</s>', '▁2010', '年', '旅游', '业', '给', '纳米比亚', '带来', '了多少钱', '?', '▁', '</s>', '▁纳米比亚', '的首都', '是什么', '?', '▁', '</s>', '▁温', '得', '和', '克', '最受欢迎的', '<zh>']"
"['<zh>', '▁什么样的', '制度', '[MASK]', '帝国', '的非', '穆斯林', '臣', '民', ',', '但', '不受', '穆斯林', '法律', '的', '约', '束', '?', '[MASK]', '</s>', '▁当', '奥斯曼帝国', '[MASK]', '了一个', '地区', ',', '什么', '也', '成为', '帝国', '的一部分', '?', '[MASK]', '</s>', '▁什么类型的', '奥']","['<zh>', '▁什么样的', '制度', '被认为是', '帝国', '的非', '穆斯林', '臣', '民', ',', '但', '不受', '穆斯林', '法律', '的', '约', '束', '?', '▁', '</s>', '▁当', '奥斯曼帝国', '征服', '了一个', '地区', ',', '什么', '也', '成为', '帝国', '的一部分', '?', '▁', '</s>', '▁什么类型的', '奥']","['▁什么样的', '制度', '被认为是', '帝国', '的非', '穆斯林', '臣', '民', ',', '但', '不受', '穆斯林', '法律', '的', '约', '束', '?', '▁', '</s>', '▁当', '奥斯曼帝国', '征服', '了一个', '地区', ',', '什么', '也', '成为', '帝国', '的一部分', '?', '▁', '</s>', '▁什么类型的', '奥', '<zh>']"
"['<zh>', '[MASK]', '束', '之间', '形成', '一', '层', '双', '子', '叶', '植物', '时', ',', '会', '形成', '什么', '?', '▁', '</s>', '[MASK]', '幼', '嫩', '茎', '的', '生长', '规', '律', '?', '▁', '</s>', '[MASK]', '[MASK]', '轮', '被', '压', '碎']","['<zh>', '▁当', '束', '之间', '形成', '一', '层', '双', '子', '叶', '植物', '时', ',', '会', '形成', '什么', '?', '▁', '</s>', '▁是什么导致', '幼', '嫩', '茎', '的', '生长', '规', '律', '?', '▁', '</s>', '▁当', '年', '轮', '被', '压', '碎']","['▁当', '束', '之间', '形成', '一', '层', '双', '子', '叶', '植物', '时', ',', '会', '形成', '什么', '?', '▁', '</s>', '▁是什么导致', '幼', '嫩', '茎', '的', '生长', '规', '律', '?', '▁', '</s>', '▁当', '年', '轮', '被', '压', '碎', '<zh>']"
"['<zh>', '▁这些', '努力', '包括什么', '[MASK]', '</s>', '[MASK]', '年', '[MASK]', '[MASK]', '</s>', '[MASK]', '它', '是什么的', '早期', '支持者', '[MASK]', '</s>', '[MASK]', '年', '教师', '工', '[MASK]', '[MASK]', '上', '[MASK]', '[MASK]', '[MASK]', '</s>', '▁美国', '共同', '核心', '国家', '标准', '的一个', '关键']","['<zh>', '▁这些', '努力', '包括什么', '▁', '</s>', '▁2009', '年', '花了多少钱', '▁', '</s>', '▁', '它', '是什么的', '早期', '支持者', '▁', '</s>', '▁2009', '年', '教师', '工', '会在', '教育', '上', '花了多少钱', '?', '▁', '</s>', '▁美国', '共同', '核心', '国家', '标准', '的一个', '关键']","['▁这些', '努力', '包括什么', '▁', '</s>', '▁2009', '年', '花了多少钱', '▁', '</s>', '▁', '它', '是什么的', '早期', '支持者', '▁', '</s>', '▁2009', '年', '教师', '工', '会在', '教育', '上', '花了多少钱', '?', '▁', '</s>', '▁美国', '共同', '核心', '国家', '标准', '的一个', '关键', '<zh>']"
"['<zh>', '▁20', '世纪', '20', '年代', '机场', '标准', '化', '的是什么', '[MASK]', '▁', '</s>', '▁', '闪', '光', '间', '隔', '[MASK]', '是由什么组成的', '[MASK]', '▁', '</s>', '▁', '飞机', '上的', '浅', '色', '[MASK]', '什么', '[MASK]', '▁', '</s>', '▁哪一组', '标准', '化的', '附']","['<zh>', '▁20', '世纪', '20', '年代', '机场', '标准', '化', '的是什么', '?', '▁', '</s>', '▁', '闪', '光', '间', '隔', '系统', '是由什么组成的', '?', '▁', '</s>', '▁', '飞机', '上的', '浅', '色', '表示', '什么', '?', '▁', '</s>', '▁哪一组', '标准', '化的', '附']","['▁20', '世纪', '20', '年代', '机场', '标准', '化', '的是什么', '?', '▁', '</s>', '▁', '闪', '光', '间', '隔', '系统', '是由什么组成的', '?', '▁', '</s>', '▁', '飞机', '上的', '浅', '色', '表示', '什么', '?', '▁', '</s>', '▁哪一组', '标准', '化的', '附', '<zh>']"
"['<zh>', '▁冯', '·', '[MASK]', '在', '测量', '理论', '方面', '做出', '了什么', '惊', '人的', '贡献', '?', '[MASK]', '</s>', '▁什么', '通常', '被认为', '比', '冯', '·', '[MASK]', '论文', '的结果', '更', '重要', '?', '[MASK]', '</s>', '▁1938', '年', '冯', '·', '[MASK]', '获得了什么']","['<zh>', '▁冯', '·', '诺依曼', '在', '测量', '理论', '方面', '做出', '了什么', '惊', '人的', '贡献', '?', '▁', '</s>', '▁什么', '通常', '被认为', '比', '冯', '·', '诺依曼', '论文', '的结果', '更', '重要', '?', '▁', '</s>', '▁1938', '年', '冯', '·', '诺依曼', '获得了什么']","['▁冯', '·', '诺依曼', '在', '测量', '理论', '方面', '做出', '了什么', '惊', '人的', '贡献', '?', '▁', '</s>', '▁什么', '通常', '被认为', '比', '冯', '·', '诺依曼', '论文', '的结果', '更', '重要', '?', '▁', '</s>', '▁1938', '年', '冯', '·', '诺依曼', '获得了什么', '<zh>']"
"['<zh>', '▁第二次世界大战', '[MASK]', '谁', '支持', '伊朗', '境', '[MASK]', '/', '周', '边', '的两个', '傀', '儡', '政权', '[MASK]', '▁', '</s>', '▁第二次世界大战', '后', ',', '两个', '傀', '儡', '[MASK]', '解', '体', ',', '苏联', '撤', '出', '伊朗', ',', '结果', '[MASK]', '[MASK]']","['<zh>', '▁第二次世界大战', '期间', '谁', '支持', '伊朗', '境', '内', '/', '周', '边', '的两个', '傀', '儡', '政权', '?', '▁', '</s>', '▁第二次世界大战', '后', ',', '两个', '傀', '儡', '国家', '解', '体', ',', '苏联', '撤', '出', '伊朗', ',', '结果', '是什么', '?']","['▁第二次世界大战', '期间', '谁', '支持', '伊朗', '境', '内', '/', '周', '边', '的两个', '傀', '儡', '政权', '?', '▁', '</s>', '▁第二次世界大战', '后', ',', '两个', '傀', '儡', '国家', '解', '体', ',', '苏联', '撤', '出', '伊朗', ',', '结果', '是什么', '?', '<zh>']"
"['<zh>', '▁哪位', '作家', '断', '[MASK]', '很少', '有', '非', '裔美国人', '拥有', '[MASK]', '[MASK]', '原', '[MASK]', '遗产', '?', '▁', '</s>', '▁', '基因', '[MASK]', '者', '声称', '谁', '拥有', '[MASK]', '[MASK]', '原', '[MASK]', '遗产', '?', '▁', '</s>', '▁谁', '主持', '了一']","['<zh>', '▁哪位', '作家', '断', '言', '很少', '有', '非', '裔美国人', '拥有', '重要的', '美洲', '原', '住民', '遗产', '?', '▁', '</s>', '▁', '基因', '研究', '者', '声称', '谁', '拥有', '重要的', '美洲', '原', '住民', '遗产', '?', '▁', '</s>', '▁谁', '主持', '了一']","['▁哪位', '作家', '断', '言', '很少', '有', '非', '裔美国人', '拥有', '重要的', '美洲', '原', '住民', '遗产', '?', '▁', '</s>', '▁', '基因', '研究', '者', '声称', '谁', '拥有', '重要的', '美洲', '原', '住民', '遗产', '?', '▁', '</s>', '▁谁', '主持', '了一', '<zh>']"
"['<zh>', '[MASK]', '位于', '[MASK]', '[MASK]', '[MASK]', '国家', '公园', '是什么', '?', '[MASK]', '</s>', '▁加', '利', '福', '尼亚', '[MASK]', '山谷', '叫什么名字', '?', '[MASK]', '</s>', '[MASK]', '位于', '俄', '勒', '冈', '州的', '著名', '山谷', '叫什么名字', '?', '[MASK]', '</s>', '▁太平洋', '沿岸']","['<zh>', '▁', '位于', '山', '区的', '两个', '国家', '公园', '是什么', '?', '▁', '</s>', '▁加', '利', '福', '尼亚', '著名的', '山谷', '叫什么名字', '?', '▁', '</s>', '▁', '位于', '俄', '勒', '冈', '州的', '著名', '山谷', '叫什么名字', '?', '▁', '</s>', '▁太平洋', '沿岸']","['▁', '位于', '山', '区的', '两个', '国家', '公园', '是什么', '?', '▁', '</s>', '▁加', '利', '福', '尼亚', '著名的', '山谷', '叫什么名字', '?', '▁', '</s>', '▁', '位于', '俄', '勒', '冈', '州的', '著名', '山谷', '叫什么名字', '?', '▁', '</s>', '▁太平洋', '沿岸', '<zh>']"
"['<zh>', '▁除了', '[MASK]', '[MASK]', '灵魂', '[MASK]', '节', '奏', '和', '蓝', '调', '[MASK]', '安', '静', '[MASK]', '暴', '[MASK]', '摇滚', '[MASK]', '什么样的', '音乐', '[MASK]', '影响了', '当代', '成人', '?', '▁', '[MASK]', '▁除了', '和', '声', '[MASK]', '在', '当代', '成人', '音乐']","['<zh>', '▁除了', '流行', ',', '灵魂', ',', '节', '奏', '和', '蓝', '调', ',', '安', '静', '风', '暴', ',', '摇滚', ',', '什么样的', '音乐', '风格', '影响了', '当代', '成人', '?', '▁', '</s>', '▁除了', '和', '声', ',', '在', '当代', '成人', '音乐']","['▁除了', '流行', ',', '灵魂', ',', '节', '奏', '和', '蓝', '调', ',', '安', '静', '风', '暴', ',', '摇滚', ',', '什么样的', '音乐', '风格', '影响了', '当代', '成人', '?', '▁', '</s>', '▁除了', '和', '声', ',', '在', '当代', '成人', '音乐', '<zh>']"
"['<zh>', '▁什么术语', '用来', '表示', '一个', '物种', '的', '性', '染色', '体', '是如何', '被', '发现的', '?', '▁', '</s>', '▁什么是', '相关', '生物', '常', '染色', '体的', '研究', '?', '▁', '</s>', '▁什么是', '所', '谓', '的研究', '性', '染色', '体的', '单一', '或', '[MASK]']","['<zh>', '▁什么术语', '用来', '表示', '一个', '物种', '的', '性', '染色', '体', '是如何', '被', '发现的', '?', '▁', '</s>', '▁什么是', '相关', '生物', '常', '染色', '体的', '研究', '?', '▁', '</s>', '▁什么是', '所', '谓', '的研究', '性', '染色', '体的', '单一', '或', '群体']","['▁什么术语', '用来', '表示', '一个', '物种', '的', '性', '染色', '体', '是如何', '被', '发现的', '?', '▁', '</s>', '▁什么是', '相关', '生物', '常', '染色', '体的', '研究', '?', '▁', '</s>', '▁什么是', '所', '谓', '的研究', '性', '染色', '体的', '单一', '或', '群体', '<zh>']"
"['<zh>', '▁曼', '哈', '顿', '社区', '[MASK]', '[MASK]', '[MASK]', '▁', '</s>', '▁在哪一年', '这', '座城市', '不再', '拥有', 'W', 'N', 'Y', 'C', '[MASK]', '▁', '</s>', '▁曼', '哈', '顿', '社区', '[MASK]', '是什么时候建立的', '[MASK]', '▁', '</s>', '▁纽约市', '公立', '学校', '有多少', '学生']","['<zh>', '▁曼', '哈', '顿', '社区', '网络', '是在哪一年开始的', '?', '▁', '</s>', '▁在哪一年', '这', '座城市', '不再', '拥有', 'W', 'N', 'Y', 'C', '?', '▁', '</s>', '▁曼', '哈', '顿', '社区', '网络', '是什么时候建立的', '?', '▁', '</s>', '▁纽约市', '公立', '学校', '有多少', '学生']","['▁曼', '哈', '顿', '社区', '网络', '是在哪一年开始的', '?', '▁', '</s>', '▁在哪一年', '这', '座城市', '不再', '拥有', 'W', 'N', 'Y', 'C', '?', '▁', '</s>', '▁曼', '哈', '顿', '社区', '网络', '是什么时候建立的', '?', '▁', '</s>', '▁纽约市', '公立', '学校', '有多少', '学生', '<zh>']"
"['<zh>', '[MASK]', '哮喘', '会', '影响', '呼', '[MASK]', '道', '的哪一部分', '?', '[MASK]', '</s>', '▁什么样的', '情况', '是', '气', '道', '阻', '[MASK]', '?', '[MASK]', '</s>', '[MASK]', '气', '道', '重', '塑', '是什么', '?', '[MASK]', '</s>', '▁青', '苔', '扩张', '对', '肺']","['<zh>', '▁', '哮喘', '会', '影响', '呼', '吸', '道', '的哪一部分', '?', '▁', '</s>', '▁什么样的', '情况', '是', '气', '道', '阻', '塞', '?', '▁', '</s>', '▁', '气', '道', '重', '塑', '是什么', '?', '▁', '</s>', '▁青', '苔', '扩张', '对', '肺']","['▁', '哮喘', '会', '影响', '呼', '吸', '道', '的哪一部分', '?', '▁', '</s>', '▁什么样的', '情况', '是', '气', '道', '阻', '塞', '?', '▁', '</s>', '▁', '气', '道', '重', '塑', '是什么', '?', '▁', '</s>', '▁青', '苔', '扩张', '对', '肺', '<zh>']"
"['<zh>', '▁有多少人', '从', '罗马', '[MASK]', '地', '[MASK]', '[MASK]', '掘', '出来', '?', '▁', '</s>', '▁什么是', '大', '密', '特拉', '宫', '?', '▁', '</s>', '[MASK]', '[MASK]', '德语', '拼', '写', '是什么', '?', '▁', '</s>', '[MASK]', '在', '九', '世纪', '[MASK]', '当地']","['<zh>', '▁有多少人', '从', '罗马', '墓', '地', '被', '挖', '掘', '出来', '?', '▁', '</s>', '▁什么是', '大', '密', '特拉', '宫', '?', '▁', '</s>', '▁斯特拉斯堡', '的', '德语', '拼', '写', '是什么', '?', '▁', '</s>', '▁斯特拉斯堡', '在', '九', '世纪', '被', '当地']","['▁有多少人', '从', '罗马', '墓', '地', '被', '挖', '掘', '出来', '?', '▁', '</s>', '▁什么是', '大', '密', '特拉', '宫', '?', '▁', '</s>', '▁斯特拉斯堡', '的', '德语', '拼', '写', '是什么', '?', '▁', '</s>', '▁斯特拉斯堡', '在', '九', '世纪', '被', '当地', '<zh>']"
"['<zh>', '▁什么宗教', '在', '东', '斯拉夫', '[MASK]', '[MASK]', '占', '主导地位', '?', '[MASK]', '</s>', '▁什么宗教', '在', '[MASK]', '斯拉夫', '[MASK]', '[MASK]', '[MASK]', '占', '主导地位', '?', '[MASK]', '</s>', '[MASK]', '东西', '分裂', '是什么时候开始的', '?', '[MASK]', '</s>', '▁什么', '分裂', '始于', '10', '世纪']","['<zh>', '▁什么宗教', '在', '东', '斯拉夫', '和', '南斯拉夫', '占', '主导地位', '?', '▁', '</s>', '▁什么宗教', '在', '西', '斯拉夫', '和', '西', '南斯拉夫', '占', '主导地位', '?', '▁', '</s>', '▁', '东西', '分裂', '是什么时候开始的', '?', '▁', '</s>', '▁什么', '分裂', '始于', '10', '世纪']","['▁什么宗教', '在', '东', '斯拉夫', '和', '南斯拉夫', '占', '主导地位', '?', '▁', '</s>', '▁什么宗教', '在', '西', '斯拉夫', '和', '西', '南斯拉夫', '占', '主导地位', '?', '▁', '</s>', '▁', '东西', '分裂', '是什么时候开始的', '?', '▁', '</s>', '▁什么', '分裂', '始于', '10', '世纪', '<zh>']"
"['<zh>', '▁', '那些', '不同意', '哈', '耶克', '的人', '用什么', '术语来', '描述', '他的', '理想', '[MASK]', '▁', '</s>', '▁', '脱', '水', '的', '征', '兆', '是什么', '[MASK]', '▁', '</s>', '▁', '婴', '儿', '的大', '便', '松', '弛', '、', '水', '汪汪', '是什么']","['<zh>', '▁', '那些', '不同意', '哈', '耶克', '的人', '用什么', '术语来', '描述', '他的', '理想', '?', '▁', '</s>', '▁', '脱', '水', '的', '征', '兆', '是什么', '?', '▁', '</s>', '▁', '婴', '儿', '的大', '便', '松', '弛', '、', '水', '汪汪', '是什么']","['▁', '那些', '不同意', '哈', '耶克', '的人', '用什么', '术语来', '描述', '他的', '理想', '?', '▁', '</s>', '▁', '脱', '水', '的', '征', '兆', '是什么', '?', '▁', '</s>', '▁', '婴', '儿', '的大', '便', '松', '弛', '、', '水', '汪汪', '是什么', '<zh>']"
"['<zh>', '▁如果', '有人', '回', '忆', '起', '他们', '一年', '前', '参加', '的', '婚', '礼', ',', '[MASK]', '用', '到', '哪种类型的', '记忆', '?', '▁', '</s>', '▁巴', '德', '雷', '是哪一年', '发现', '幕', '式', '记忆', '的', '?', '▁', '</s>', '▁巴', '德']","['<zh>', '▁如果', '有人', '回', '忆', '起', '他们', '一年', '前', '参加', '的', '婚', '礼', ',', '会', '用', '到', '哪种类型的', '记忆', '?', '▁', '</s>', '▁巴', '德', '雷', '是哪一年', '发现', '幕', '式', '记忆', '的', '?', '▁', '</s>', '▁巴', '德']","['▁如果', '有人', '回', '忆', '起', '他们', '一年', '前', '参加', '的', '婚', '礼', ',', '会', '用', '到', '哪种类型的', '记忆', '?', '▁', '</s>', '▁巴', '德', '雷', '是哪一年', '发现', '幕', '式', '记忆', '的', '?', '▁', '</s>', '▁巴', '德', '<zh>']"
"['<zh>', '[MASK]', '反射', '器', '炊', '具', '的', '温度', '可以', '达到', '摄', '氏', '[MASK]', '度', '?', '[MASK]', '</s>', '[MASK]', '反射', '器', '炊', '具', '需要什么', '功能', '?', '[MASK]', '</s>', '[MASK]', '太阳', '总', '能量', '[MASK]', '有多少', '抛', '物', '面']","['<zh>', '▁', '反射', '器', '炊', '具', '的', '温度', '可以', '达到', '摄', '氏', '多少', '度', '?', '▁', '</s>', '▁', '反射', '器', '炊', '具', '需要什么', '功能', '?', '▁', '</s>', '▁', '太阳', '总', '能量', '计划', '有多少', '抛', '物', '面']","['▁', '反射', '器', '炊', '具', '的', '温度', '可以', '达到', '摄', '氏', '多少', '度', '?', '▁', '</s>', '▁', '反射', '器', '炊', '具', '需要什么', '功能', '?', '▁', '</s>', '▁', '太阳', '总', '能量', '计划', '有多少', '抛', '物', '面', '<zh>']"
"['<zh>', '[MASK]', '国际', '单位', '制', '[MASK]', ',', '能量', '是', '用什么来', '测量', '的', '?', '▁', '</s>', '[MASK]', '生物', '[MASK]', '[MASK]', ',', '什么是', '可以', '转移', '[MASK]', '其他', '物体', '或', '转换', '[MASK]', '不同', '[MASK]', '物', '体的', '属', '性', '?']","['<zh>', '▁在', '国际', '单位', '制', '中', ',', '能量', '是', '用什么来', '测量', '的', '?', '▁', '</s>', '▁在', '生物', '学', '中', ',', '什么是', '可以', '转移', '到', '其他', '物体', '或', '转换', '成', '不同', '形式的', '物', '体的', '属', '性', '?']","['▁在', '国际', '单位', '制', '中', ',', '能量', '是', '用什么来', '测量', '的', '?', '▁', '</s>', '▁在', '生物', '学', '中', ',', '什么是', '可以', '转移', '到', '其他', '物体', '或', '转换', '成', '不同', '形式的', '物', '体的', '属', '性', '?', '<zh>']"
"['<zh>', '▁塞', '琉', '西', '人什么时候', '打败了', '马', '格', '[MASK]', '娅', '战役', '[MASK]', '▁', '</s>', '▁', '提', '格拉', '[MASK]', '在位', '几年', '[MASK]', '▁', '</s>', '▁安', '德拉', '戈', '拉斯', '是什么时候', '宣布', '独立的', '[MASK]', '▁', '</s>', '▁安', '德拉', '戈']","['<zh>', '▁塞', '琉', '西', '人什么时候', '打败了', '马', '格', '尼', '娅', '战役', '?', '▁', '</s>', '▁', '提', '格拉', '尼', '在位', '几年', '?', '▁', '</s>', '▁安', '德拉', '戈', '拉斯', '是什么时候', '宣布', '独立的', '?', '▁', '</s>', '▁安', '德拉', '戈']","['▁塞', '琉', '西', '人什么时候', '打败了', '马', '格', '尼', '娅', '战役', '?', '▁', '</s>', '▁', '提', '格拉', '尼', '在位', '几年', '?', '▁', '</s>', '▁安', '德拉', '戈', '拉斯', '是什么时候', '宣布', '独立的', '?', '▁', '</s>', '▁安', '德拉', '戈', '<zh>']"
"['<zh>', '▁', '超级', '计算机', '通常', '有多少', 'CP', 'U', '?', '▁', '</s>', '▁', '拥', '有多', '[MASK]', 'CP', 'U', '和', '更', '强', '[MASK]', '计算机', '的名称是什么', '?', '▁', '</s>', '▁美', '军', '的哪个', '[MASK]', '是', '第一个', '[MASK]', '调', '[MASK]', '[MASK]']","['<zh>', '▁', '超级', '计算机', '通常', '有多少', 'CP', 'U', '?', '▁', '</s>', '▁', '拥', '有多', '个', 'CP', 'U', '和', '更', '强', '大的', '计算机', '的名称是什么', '?', '▁', '</s>', '▁美', '军', '的哪个', '系统', '是', '第一个', '协', '调', '多', '个']","['▁', '超级', '计算机', '通常', '有多少', 'CP', 'U', '?', '▁', '</s>', '▁', '拥', '有多', '个', 'CP', 'U', '和', '更', '强', '大的', '计算机', '的名称是什么', '?', '▁', '</s>', '▁美', '军', '的哪个', '系统', '是', '第一个', '协', '调', '多', '个', '<zh>']"
"['<zh>', '▁什么', '美国偶像', '特别', '节目', '在', '2007', '年', '获得', '[MASK]', '[MASK]', '?', '▁', '[MASK]', '▁《', '美国偶像', '》', '[MASK]', '获得', '艾', '美', '[MASK]', '提名', '?', '▁', '[MASK]', '▁《', '美国偶像', '》', '在', '2004', '年', '赚了多少钱', '?', '▁', '[MASK]']","['<zh>', '▁什么', '美国偶像', '特别', '节目', '在', '2007', '年', '获得', '州长', '奖', '?', '▁', '</s>', '▁《', '美国偶像', '》', '有多少次', '获得', '艾', '美', '奖', '提名', '?', '▁', '</s>', '▁《', '美国偶像', '》', '在', '2004', '年', '赚了多少钱', '?', '▁', '</s>']","['▁什么', '美国偶像', '特别', '节目', '在', '2007', '年', '获得', '州长', '奖', '?', '▁', '</s>', '▁《', '美国偶像', '》', '有多少次', '获得', '艾', '美', '奖', '提名', '?', '▁', '</s>', '▁《', '美国偶像', '》', '在', '2004', '年', '赚了多少钱', '?', '▁', '</s>', '<zh>']"
"['<zh>', '▁在美国', '领导', '的', '联', '军', '中', ',', '有多少', '国家', '反对', '伊拉克', '?', '[MASK]', '[MASK]', '▁是什么', '促', '成了', '[MASK]', '湾', '战争', '?', '[MASK]', '[MASK]', '▁这', '件事', '是什么时候发生的', '?', '[MASK]', '[MASK]', '▁波', '斯', '湾', '战争', '的', '敌']","['<zh>', '▁在美国', '领导', '的', '联', '军', '中', ',', '有多少', '国家', '反对', '伊拉克', '?', '▁', '</s>', '▁是什么', '促', '成了', '波斯', '湾', '战争', '?', '▁', '</s>', '▁这', '件事', '是什么时候发生的', '?', '▁', '</s>', '▁波', '斯', '湾', '战争', '的', '敌']","['▁在美国', '领导', '的', '联', '军', '中', ',', '有多少', '国家', '反对', '伊拉克', '?', '▁', '</s>', '▁是什么', '促', '成了', '波斯', '湾', '战争', '?', '▁', '</s>', '▁这', '件事', '是什么时候发生的', '?', '▁', '</s>', '▁波', '斯', '湾', '战争', '的', '敌', '<zh>']"
"['<zh>', '▁在', '7', '世纪', ',', '一', '座', '虔', '诚', '的', '庙', '宇', '是为了什么', '而', '[MASK]', '?', '▁', '</s>', '▁什么事件', '被认为是', '[MASK]', '社会', '的', '种族', '基础', '?', '▁', '</s>', '▁这', '件事', '什么时候', '[MASK]', '的', '?', '▁', '</s>']","['<zh>', '▁在', '7', '世纪', ',', '一', '座', '虔', '诚', '的', '庙', '宇', '是为了什么', '而', '建的', '?', '▁', '</s>', '▁什么事件', '被认为是', '法国', '社会', '的', '种族', '基础', '?', '▁', '</s>', '▁这', '件事', '什么时候', '停止', '的', '?', '▁', '</s>']","['▁在', '7', '世纪', ',', '一', '座', '虔', '诚', '的', '庙', '宇', '是为了什么', '而', '建的', '?', '▁', '</s>', '▁什么事件', '被认为是', '法国', '社会', '的', '种族', '基础', '?', '▁', '</s>', '▁这', '件事', '什么时候', '停止', '的', '?', '▁', '</s>', '<zh>']"
"['<zh>', '▁加', '州', '本', '世纪', '最小的', '野', '火', '是什么时候发生的', '?', '▁', '</s>', '▁2002', '年', '历史', '性的', '雪', '松', '大火', '烧', '毁', '了多少', '英', '亩', '?', '▁', '</s>', '▁为什么', '旧金山', '[MASK]', '在', '雪', '松', '大火', '中', '关闭']","['<zh>', '▁加', '州', '本', '世纪', '最小的', '野', '火', '是什么时候发生的', '?', '▁', '</s>', '▁2002', '年', '历史', '性的', '雪', '松', '大火', '烧', '毁', '了多少', '英', '亩', '?', '▁', '</s>', '▁为什么', '旧金山', '的学校', '在', '雪', '松', '大火', '中', '关闭']","['▁加', '州', '本', '世纪', '最小的', '野', '火', '是什么时候发生的', '?', '▁', '</s>', '▁2002', '年', '历史', '性的', '雪', '松', '大火', '烧', '毁', '了多少', '英', '亩', '?', '▁', '</s>', '▁为什么', '旧金山', '的学校', '在', '雪', '松', '大火', '中', '关闭', '<zh>']"
"['<zh>', '▁欧洲', '[MASK]', '竞争', '[MASK]', '?', '▁', '</s>', '▁英国', '控制', '了什么', '?', '▁', '</s>', '▁法国', '人在', '[MASK]', '[MASK]', '地方', '[MASK]', '控制', '权', '?', '▁', '</s>', '▁葡萄牙', '人在', '[MASK]', '[MASK]', '地方', '[MASK]', '控制', '权', '?', '▁', '</s>']","['<zh>', '▁欧洲', '在', '竞争', '什么', '?', '▁', '</s>', '▁英国', '控制', '了什么', '?', '▁', '</s>', '▁法国', '人在', '非洲', '的什么', '地方', '有', '控制', '权', '?', '▁', '</s>', '▁葡萄牙', '人在', '非洲', '的什么', '地方', '有', '控制', '权', '?', '▁', '</s>']","['▁欧洲', '在', '竞争', '什么', '?', '▁', '</s>', '▁英国', '控制', '了什么', '?', '▁', '</s>', '▁法国', '人在', '非洲', '的什么', '地方', '有', '控制', '权', '?', '▁', '</s>', '▁葡萄牙', '人在', '非洲', '的什么', '地方', '有', '控制', '权', '?', '▁', '</s>', '<zh>']"
