encoder_input,decoder_input,decoder_output
"['<en>', '[MASK]', 'ical', 's', '▁called', '▁neur', 'ot', 'rans', 'mitt', 'ers', '▁are', '▁released', '▁at', '▁what', '▁part', '▁of', '▁the', '▁brain', '?', '▁', '[MASK]', '▁What', '▁do', '▁neur', 'ot', 'rans', 'mitt', 'ers', '▁atta', 'ch', '▁to', '?', '▁', '[MASK]', '▁Neur', 'ons']","['<en>', '▁Chem', 'ical', 's', '▁called', '▁neur', 'ot', 'rans', 'mitt', 'ers', '▁are', '▁released', '▁at', '▁what', '▁part', '▁of', '▁the', '▁brain', '?', '▁', '</s>', '▁What', '▁do', '▁neur', 'ot', 'rans', 'mitt', 'ers', '▁atta', 'ch', '▁to', '?', '▁', '</s>', '▁Neur', 'ons']","['▁Chem', 'ical', 's', '▁called', '▁neur', 'ot', 'rans', 'mitt', 'ers', '▁are', '▁released', '▁at', '▁what', '▁part', '▁of', '▁the', '▁brain', '?', '▁', '</s>', '▁What', '▁do', '▁neur', 'ot', 'rans', 'mitt', 'ers', '▁atta', 'ch', '▁to', '?', '▁', '</s>', '▁Neur', 'ons', '<en>']"
"['<en>', '▁When', '▁did', '▁Valencia', '▁surrender', '▁to', '▁the', '▁Mo', 'ors', '?', '▁', '[MASK]', '▁What', '▁feature', '▁of', '▁Valencia', '▁used', '▁to', '▁be', '▁a', '▁min', 'aret', '?', '▁', '[MASK]', '▁When', '[MASK]', '▁the', '▁Ser', 'ran', 'os', '▁T', '[MASK]', '▁constructed', '?', '▁']","['<en>', '▁When', '▁did', '▁Valencia', '▁surrender', '▁to', '▁the', '▁Mo', 'ors', '?', '▁', '</s>', '▁What', '▁feature', '▁of', '▁Valencia', '▁used', '▁to', '▁be', '▁a', '▁min', 'aret', '?', '▁', '</s>', '▁When', '▁were', '▁the', '▁Ser', 'ran', 'os', '▁T', 'owers', '▁constructed', '?', '▁']","['▁When', '▁did', '▁Valencia', '▁surrender', '▁to', '▁the', '▁Mo', 'ors', '?', '▁', '</s>', '▁What', '▁feature', '▁of', '▁Valencia', '▁used', '▁to', '▁be', '▁a', '▁min', 'aret', '?', '▁', '</s>', '▁When', '▁were', '▁the', '▁Ser', 'ran', 'os', '▁T', 'owers', '▁constructed', '?', '▁', '<en>']"
"['<en>', '▁When', '▁did', '[MASK]', '[MASK]', '▁Security', '▁Council', '▁recomm', 'end', '▁that', '[MASK]', '[MASK]', '▁Islands', '▁be', '▁allowed', '▁to', '▁join', '[MASK]', '[MASK]', '?', '▁', '</s>', '▁When', '▁did', '[MASK]', '[MASK]', '▁General', '▁Assembly', '▁appro', 've', '[MASK]', '[MASK]', '▁Islands', '▁jo', 'ining', '[MASK]']","['<en>', '▁When', '▁did', '▁the', '▁UN', '▁Security', '▁Council', '▁recomm', 'end', '▁that', '▁the', '▁Marshall', '▁Islands', '▁be', '▁allowed', '▁to', '▁join', '▁the', '▁UN', '?', '▁', '</s>', '▁When', '▁did', '▁the', '▁UN', '▁General', '▁Assembly', '▁appro', 've', '▁the', '▁Marshall', '▁Islands', '▁jo', 'ining', '▁the']","['▁When', '▁did', '▁the', '▁UN', '▁Security', '▁Council', '▁recomm', 'end', '▁that', '▁the', '▁Marshall', '▁Islands', '▁be', '▁allowed', '▁to', '▁join', '▁the', '▁UN', '?', '▁', '</s>', '▁When', '▁did', '▁the', '▁UN', '▁General', '▁Assembly', '▁appro', 've', '▁the', '▁Marshall', '▁Islands', '▁jo', 'ining', '▁the', '<en>']"
"['<en>', '▁181', 'st', '▁Street', '▁runs', '▁through', '▁what', '▁neighborhood', '?', '▁', '</s>', '▁What', '▁is', '▁the', '[MASK]', '[MASK]', '▁of', '▁181', 'st', '▁Street', '▁called', '?', '▁', '</s>', '▁Does', '▁Plaza', '▁La', 'f', 'ay', '[MASK]', '▁refer', '▁to', '▁the', '▁east', '▁or', '[MASK]']","['<en>', '▁181', 'st', '▁Street', '▁runs', '▁through', '▁what', '▁neighborhood', '?', '▁', '</s>', '▁What', '▁is', '▁the', '▁west', '▁end', '▁of', '▁181', 'st', '▁Street', '▁called', '?', '▁', '</s>', '▁Does', '▁Plaza', '▁La', 'f', 'ay', 'ette', '▁refer', '▁to', '▁the', '▁east', '▁or', '▁west']","['▁181', 'st', '▁Street', '▁runs', '▁through', '▁what', '▁neighborhood', '?', '▁', '</s>', '▁What', '▁is', '▁the', '▁west', '▁end', '▁of', '▁181', 'st', '▁Street', '▁called', '?', '▁', '</s>', '▁Does', '▁Plaza', '▁La', 'f', 'ay', 'ette', '▁refer', '▁to', '▁the', '▁east', '▁or', '▁west', '<en>']"
"['<en>', '[MASK]', '▁organization', '▁inv', 'ited', '▁Northwestern', '▁to', '▁become', '▁a', '▁member', '▁in', '▁1917?', '[MASK]', '[MASK]', '[MASK]', '[MASK]', '▁of', '▁member', '▁was', '▁Northwestern', '▁of', '▁the', '▁Big', '▁Ten', '▁Conference', '?', '[MASK]', '[MASK]', '[MASK]', '[MASK]', '▁of', '▁campus', '▁did', '▁Northwestern', '▁begin', '▁construction']","['<en>', '▁What', '▁organization', '▁inv', 'ited', '▁Northwestern', '▁to', '▁become', '▁a', '▁member', '▁in', '▁1917?', '▁', '</s>', '▁What', '▁type', '▁of', '▁member', '▁was', '▁Northwestern', '▁of', '▁the', '▁Big', '▁Ten', '▁Conference', '?', '▁', '</s>', '▁What', '▁type', '▁of', '▁campus', '▁did', '▁Northwestern', '▁begin', '▁construction']","['▁What', '▁organization', '▁inv', 'ited', '▁Northwestern', '▁to', '▁become', '▁a', '▁member', '▁in', '▁1917?', '▁', '</s>', '▁What', '▁type', '▁of', '▁member', '▁was', '▁Northwestern', '▁of', '▁the', '▁Big', '▁Ten', '▁Conference', '?', '▁', '</s>', '▁What', '▁type', '▁of', '▁campus', '▁did', '▁Northwestern', '▁begin', '▁construction', '<en>']"
"['<en>', '▁What', '▁state', '▁does', '[MASK]', '▁intens', 'ive', '[MASK]', '▁conce', 'ive', '▁pain', '▁as', '▁being', '?', '[MASK]', '</s>', '▁What', '[MASK]', '▁perce', 'ives', '▁pain', '▁as', '▁being', '▁a', '▁specific', '▁sens', '[MASK]', '?', '[MASK]', '</s>', '▁Who', '[MASK]', 'ated', '▁to', '[MASK]', '[MASK]']","['<en>', '▁What', '▁state', '▁does', '▁the', '▁intens', 'ive', '▁theory', '▁conce', 'ive', '▁pain', '▁as', '▁being', '?', '▁', '</s>', '▁What', '▁theory', '▁perce', 'ives', '▁pain', '▁as', '▁being', '▁a', '▁specific', '▁sens', 'ation', '?', '▁', '</s>', '▁Who', '▁migr', 'ated', '▁to', '▁the', '▁theory']","['▁What', '▁state', '▁does', '▁the', '▁intens', 'ive', '▁theory', '▁conce', 'ive', '▁pain', '▁as', '▁being', '?', '▁', '</s>', '▁What', '▁theory', '▁perce', 'ives', '▁pain', '▁as', '▁being', '▁a', '▁specific', '▁sens', 'ation', '?', '▁', '</s>', '▁Who', '▁migr', 'ated', '▁to', '▁the', '▁theory', '<en>']"
"['<en>', '[MASK]', '▁John', '▁Champ', 'ion', ',', '▁what', '▁was', '[MASK]', '▁only', '[MASK]', '▁used', '▁to', '▁produce', '▁zinc', '[MASK]', '[MASK]', '</s>', '[MASK]', '▁built', '[MASK]', '▁first', '▁horizont', 'al', '[MASK]', 'ort', '▁sm', 'el', 'ter', '[MASK]', '[MASK]', '</s>', '▁What', '▁did', '▁Gal', 'v']","['<en>', '▁Before', '▁John', '▁Champ', 'ion', ',', '▁what', '▁was', '▁the', '▁only', '▁element', '▁used', '▁to', '▁produce', '▁zinc', '?', '▁', '</s>', '▁Who', '▁built', '▁the', '▁first', '▁horizont', 'al', '▁ret', 'ort', '▁sm', 'el', 'ter', '?', '▁', '</s>', '▁What', '▁did', '▁Gal', 'v']","['▁Before', '▁John', '▁Champ', 'ion', ',', '▁what', '▁was', '▁the', '▁only', '▁element', '▁used', '▁to', '▁produce', '▁zinc', '?', '▁', '</s>', '▁Who', '▁built', '▁the', '▁first', '▁horizont', 'al', '▁ret', 'ort', '▁sm', 'el', 'ter', '?', '▁', '</s>', '▁What', '▁did', '▁Gal', 'v', '<en>']"
"['<en>', '▁F', 'ollow', 'ing', '[MASK]', '▁Em', '[MASK]', '▁tel', 'egr', 'am', ',', '▁what', '▁reaction', '▁did', '[MASK]', '▁French', '▁foreign', '▁minister', '▁report', '▁that', '▁he', '▁felt', '?', '▁', '</s>', '▁In', '▁Parliament', ',', '▁who', '▁was', '[MASK]', '▁leader', '▁of', '[MASK]', '[MASK]', 'ists']","['<en>', '▁F', 'ollow', 'ing', '▁the', '▁Em', 's', '▁tel', 'egr', 'am', ',', '▁what', '▁reaction', '▁did', '▁the', '▁French', '▁foreign', '▁minister', '▁report', '▁that', '▁he', '▁felt', '?', '▁', '</s>', '▁In', '▁Parliament', ',', '▁who', '▁was', '▁the', '▁leader', '▁of', '▁the', '▁monarch', 'ists']","['▁F', 'ollow', 'ing', '▁the', '▁Em', 's', '▁tel', 'egr', 'am', ',', '▁what', '▁reaction', '▁did', '▁the', '▁French', '▁foreign', '▁minister', '▁report', '▁that', '▁he', '▁felt', '?', '▁', '</s>', '▁In', '▁Parliament', ',', '▁who', '▁was', '▁the', '▁leader', '▁of', '▁the', '▁monarch', 'ists', '<en>']"
"['<en>', '▁What', '▁body', '▁renamed', '▁the', '▁state', '▁the', '[MASK]', '▁Russian', '▁Republic', '?', '[MASK]', '</s>', '▁When', '▁was', '▁the', '[MASK]', '[MASK]', '[MASK]', 'est', '-', 'L', '[MASK]', 'v', 'sk', '▁signed', '?', '[MASK]', '</s>', '▁The', '[MASK]', '[MASK]', '[MASK]', 'est', '-', 'L']","['<en>', '▁What', '▁body', '▁renamed', '▁the', '▁state', '▁the', '▁Soviet', '▁Russian', '▁Republic', '?', '▁', '</s>', '▁When', '▁was', '▁the', '▁Treaty', '▁of', '▁Br', 'est', '-', 'L', 'ito', 'v', 'sk', '▁signed', '?', '▁', '</s>', '▁The', '▁Treaty', '▁of', '▁Br', 'est', '-', 'L']","['▁What', '▁body', '▁renamed', '▁the', '▁state', '▁the', '▁Soviet', '▁Russian', '▁Republic', '?', '▁', '</s>', '▁When', '▁was', '▁the', '▁Treaty', '▁of', '▁Br', 'est', '-', 'L', 'ito', 'v', 'sk', '▁signed', '?', '▁', '</s>', '▁The', '▁Treaty', '▁of', '▁Br', 'est', '-', 'L', '<en>']"
"['<en>', '▁How', '[MASK]', '▁Muslim', '▁nations', '▁require', '▁women', '▁to', '▁cover', '▁their', '▁leg', 's', ',', '▁should', 'ers', ',', '▁or', '▁whole', '▁body', '[MASK]', '▁', '</s>', '▁What', '▁are', '[MASK]', '▁restrictions', '▁on', '[MASK]', '▁dr', 'ess', '▁of', '▁Muslim', '▁women', '▁considered', '▁in', '[MASK]']","['<en>', '▁How', '▁many', '▁Muslim', '▁nations', '▁require', '▁women', '▁to', '▁cover', '▁their', '▁leg', 's', ',', '▁should', 'ers', ',', '▁or', '▁whole', '▁body', '?', '▁', '</s>', '▁What', '▁are', '▁the', '▁restrictions', '▁on', '▁the', '▁dr', 'ess', '▁of', '▁Muslim', '▁women', '▁considered', '▁in', '▁the']","['▁How', '▁many', '▁Muslim', '▁nations', '▁require', '▁women', '▁to', '▁cover', '▁their', '▁leg', 's', ',', '▁should', 'ers', ',', '▁or', '▁whole', '▁body', '?', '▁', '</s>', '▁What', '▁are', '▁the', '▁restrictions', '▁on', '▁the', '▁dr', 'ess', '▁of', '▁Muslim', '▁women', '▁considered', '▁in', '▁the', '<en>']"
"['<en>', '▁What', '▁is', '[MASK]', '▁most', '▁typical', '▁type', '▁of', '▁art', '▁in', '[MASK]', '▁Kathmandu', '▁val', 'ley', '[MASK]', '▁', '</s>', '▁In', '▁what', '▁year', '▁could', '▁Nepal', '▁be', '▁said', '▁to', '▁have', '▁been', '▁discovered', '[MASK]', '[MASK]', '▁outside', '[MASK]', '[MASK]', '▁', '</s>', '▁What']","['<en>', '▁What', '▁is', '▁the', '▁most', '▁typical', '▁type', '▁of', '▁art', '▁in', '▁the', '▁Kathmandu', '▁val', 'ley', '?', '▁', '</s>', '▁In', '▁what', '▁year', '▁could', '▁Nepal', '▁be', '▁said', '▁to', '▁have', '▁been', '▁discovered', '▁by', '▁the', '▁outside', '▁world', '?', '▁', '</s>', '▁What']","['▁What', '▁is', '▁the', '▁most', '▁typical', '▁type', '▁of', '▁art', '▁in', '▁the', '▁Kathmandu', '▁val', 'ley', '?', '▁', '</s>', '▁In', '▁what', '▁year', '▁could', '▁Nepal', '▁be', '▁said', '▁to', '▁have', '▁been', '▁discovered', '▁by', '▁the', '▁outside', '▁world', '?', '▁', '</s>', '▁What', '<en>']"
"['<en>', '▁What', '▁pre', '-', '[MASK]', 'att', 'ed', '▁dur', 'able', '▁power', '▁of', '▁att', 'or', 'ney', '▁documents', '▁are', '[MASK]', '▁by', '▁the', '▁Watch', '▁Tower', '▁Society', '▁to', '[MASK]', 'it', '[MASK]', '▁', '</s>', '▁What', '▁can', '▁Jehovah', ""'"", '[MASK]', '▁Witnesses', ""'"", '▁members']","['<en>', '▁What', '▁pre', '-', 'form', 'att', 'ed', '▁dur', 'able', '▁power', '▁of', '▁att', 'or', 'ney', '▁documents', '▁are', '▁provided', '▁by', '▁the', '▁Watch', '▁Tower', '▁Society', '▁to', '▁prohib', 'it', '?', '▁', '</s>', '▁What', '▁can', '▁Jehovah', ""'"", 's', '▁Witnesses', ""'"", '▁members']","['▁What', '▁pre', '-', 'form', 'att', 'ed', '▁dur', 'able', '▁power', '▁of', '▁att', 'or', 'ney', '▁documents', '▁are', '▁provided', '▁by', '▁the', '▁Watch', '▁Tower', '▁Society', '▁to', '▁prohib', 'it', '?', '▁', '</s>', '▁What', '▁can', '▁Jehovah', ""'"", 's', '▁Witnesses', ""'"", '▁members', '<en>']"
"['<en>', '▁What', '▁did', '▁Rome', ""'"", 's', '▁Italian', '▁alli', 'es', '▁call', '▁their', '[MASK]', '▁formation', '?', '[MASK]', '</s>', '▁What', '▁allowed', '▁Rome', '▁to', '▁source', '▁some', '▁of', '▁their', '▁military', '▁from', '▁other', '▁near', 'by', '▁areas', '?', '[MASK]', '</s>', '▁During', '▁what', '▁century']","['<en>', '▁What', '▁did', '▁Rome', ""'"", 's', '▁Italian', '▁alli', 'es', '▁call', '▁their', '▁battle', '▁formation', '?', '▁', '</s>', '▁What', '▁allowed', '▁Rome', '▁to', '▁source', '▁some', '▁of', '▁their', '▁military', '▁from', '▁other', '▁near', 'by', '▁areas', '?', '▁', '</s>', '▁During', '▁what', '▁century']","['▁What', '▁did', '▁Rome', ""'"", 's', '▁Italian', '▁alli', 'es', '▁call', '▁their', '▁battle', '▁formation', '?', '▁', '</s>', '▁What', '▁allowed', '▁Rome', '▁to', '▁source', '▁some', '▁of', '▁their', '▁military', '▁from', '▁other', '▁near', 'by', '▁areas', '?', '▁', '</s>', '▁During', '▁what', '▁century', '<en>']"
"['<en>', '▁What', '▁is', '▁the', '▁process', '[MASK]', '▁in', '▁which', '▁plants', '▁gather', '▁nutr', 'ients', '▁from', '▁the', '[MASK]', 'il', '▁around', '▁their', '▁roots', '?', '▁', '</s>', '▁What', '▁part', '▁of', '▁the', '▁le', 'af', '▁in', '▁a', '▁plant', '▁takes', '▁in', '▁carbon', '▁dio', '[MASK]']","['<en>', '▁What', '▁is', '▁the', '▁process', '▁called', '▁in', '▁which', '▁plants', '▁gather', '▁nutr', 'ients', '▁from', '▁the', '▁so', 'il', '▁around', '▁their', '▁roots', '?', '▁', '</s>', '▁What', '▁part', '▁of', '▁the', '▁le', 'af', '▁in', '▁a', '▁plant', '▁takes', '▁in', '▁carbon', '▁dio', 'x']","['▁What', '▁is', '▁the', '▁process', '▁called', '▁in', '▁which', '▁plants', '▁gather', '▁nutr', 'ients', '▁from', '▁the', '▁so', 'il', '▁around', '▁their', '▁roots', '?', '▁', '</s>', '▁What', '▁part', '▁of', '▁the', '▁le', 'af', '▁in', '▁a', '▁plant', '▁takes', '▁in', '▁carbon', '▁dio', 'x', '<en>']"
"['<en>', '▁What', '[MASK]', '▁had', '▁the', '▁most', '▁inten', 'se', '▁competition', '▁between', '▁sec', 'ur', 'it', 'iz', 'ers', '▁and', '▁the', '▁lowest', '▁market', '▁share', '▁for', '▁G', 'S', 'Es', '[MASK]', '▁', '[MASK]', '▁Who', '▁polic', 'ed', '▁mort', 'g', 'age', '▁origin', '[MASK]', '▁and']","['<en>', '▁What', '▁years', '▁had', '▁the', '▁most', '▁inten', 'se', '▁competition', '▁between', '▁sec', 'ur', 'it', 'iz', 'ers', '▁and', '▁the', '▁lowest', '▁market', '▁share', '▁for', '▁G', 'S', 'Es', '?', '▁', '</s>', '▁Who', '▁polic', 'ed', '▁mort', 'g', 'age', '▁origin', 'ators', '▁and']","['▁What', '▁years', '▁had', '▁the', '▁most', '▁inten', 'se', '▁competition', '▁between', '▁sec', 'ur', 'it', 'iz', 'ers', '▁and', '▁the', '▁lowest', '▁market', '▁share', '▁for', '▁G', 'S', 'Es', '?', '▁', '</s>', '▁Who', '▁polic', 'ed', '▁mort', 'g', 'age', '▁origin', 'ators', '▁and', '<en>']"
"['<en>', '▁Where', '▁was', '▁the', '[MASK]', '▁of', '▁Paris', '[MASK]', '?', '▁', '</s>', '▁What', '▁year', '▁was', '▁the', '[MASK]', '▁of', '▁Paris', '[MASK]', '?', '▁', '</s>', '▁Who', '▁agre', 'ed', '▁to', '▁not', '▁have', '▁any', '▁military', '▁arsenal', '▁on', '▁the', '▁Black', '▁Sea', '▁coast']","['<en>', '▁Where', '▁was', '▁the', '▁Treaty', '▁of', '▁Paris', '▁signed', '?', '▁', '</s>', '▁What', '▁year', '▁was', '▁the', '▁Treaty', '▁of', '▁Paris', '▁signed', '?', '▁', '</s>', '▁Who', '▁agre', 'ed', '▁to', '▁not', '▁have', '▁any', '▁military', '▁arsenal', '▁on', '▁the', '▁Black', '▁Sea', '▁coast']","['▁Where', '▁was', '▁the', '▁Treaty', '▁of', '▁Paris', '▁signed', '?', '▁', '</s>', '▁What', '▁year', '▁was', '▁the', '▁Treaty', '▁of', '▁Paris', '▁signed', '?', '▁', '</s>', '▁Who', '▁agre', 'ed', '▁to', '▁not', '▁have', '▁any', '▁military', '▁arsenal', '▁on', '▁the', '▁Black', '▁Sea', '▁coast', '<en>']"
"['<en>', '▁What', '▁hapl', 'og', 'roup', '▁is', '[MASK]', '▁in', '▁a', '▁significant', '[MASK]', '▁of', '▁Somalis', '?', '▁', '</s>', '▁B', 'ased', '▁on', '[MASK]', '▁presence', '▁of', '[MASK]', '▁M', '78', '▁sub', 'cl', '[MASK]', ',', '▁where', '▁do', '▁some', '▁researchers', '[MASK]', '▁Somalis', '▁originated']","['<en>', '▁What', '▁hapl', 'og', 'roup', '▁is', '▁present', '▁in', '▁a', '▁significant', '▁number', '▁of', '▁Somalis', '?', '▁', '</s>', '▁B', 'ased', '▁on', '▁the', '▁presence', '▁of', '▁the', '▁M', '78', '▁sub', 'cl', 'ade', ',', '▁where', '▁do', '▁some', '▁researchers', '▁think', '▁Somalis', '▁originated']","['▁What', '▁hapl', 'og', 'roup', '▁is', '▁present', '▁in', '▁a', '▁significant', '▁number', '▁of', '▁Somalis', '?', '▁', '</s>', '▁B', 'ased', '▁on', '▁the', '▁presence', '▁of', '▁the', '▁M', '78', '▁sub', 'cl', 'ade', ',', '▁where', '▁do', '▁some', '▁researchers', '▁think', '▁Somalis', '▁originated', '<en>']"
"['<en>', '▁What', '[MASK]', '▁discip', 'lin', 'ary', '▁rules', '▁for', '▁Buddh', 'ist', '▁Mon', 'ks', '▁and', '▁n', 'uns', '[MASK]', '▁', '</s>', '▁What', '[MASK]', '▁discours', 'es', '▁as', 'crib', 'ed', '▁to', '▁Gautama', '▁Buddha', '[MASK]', '▁', '</s>', '▁What', '[MASK]', '[MASK]', '▁of', 'en']","['<en>', '▁What', '▁contains', '▁discip', 'lin', 'ary', '▁rules', '▁for', '▁Buddh', 'ist', '▁Mon', 'ks', '▁and', '▁n', 'uns', '?', '▁', '</s>', '▁What', '▁contains', '▁discours', 'es', '▁as', 'crib', 'ed', '▁to', '▁Gautama', '▁Buddha', '?', '▁', '</s>', '▁What', '▁contains', '▁material', '▁of', 'en']","['▁What', '▁contains', '▁discip', 'lin', 'ary', '▁rules', '▁for', '▁Buddh', 'ist', '▁Mon', 'ks', '▁and', '▁n', 'uns', '?', '▁', '</s>', '▁What', '▁contains', '▁discours', 'es', '▁as', 'crib', 'ed', '▁to', '▁Gautama', '▁Buddha', '?', '▁', '</s>', '▁What', '▁contains', '▁material', '▁of', 'en', '<en>']"
"['<en>', '▁What', '[MASK]', '▁b', 'und', 'led', '[MASK]', '▁free', '[MASK]', '▁the', '▁Windows', '▁OS', '?', '▁', '[MASK]', '▁Internet', '▁Explorer', '[MASK]', '▁parti', 'ally', '▁fund', 'ed', '▁in', '▁what', '▁two', '▁ways', '?', '▁', '[MASK]', '▁What', '▁other', '▁OS', '▁could', '▁use', '▁Internet', '▁Explorer']","['<en>', '▁What', '▁was', '▁b', 'und', 'led', '▁for', '▁free', '▁with', '▁the', '▁Windows', '▁OS', '?', '▁', '</s>', '▁Internet', '▁Explorer', '▁was', '▁parti', 'ally', '▁fund', 'ed', '▁in', '▁what', '▁two', '▁ways', '?', '▁', '</s>', '▁What', '▁other', '▁OS', '▁could', '▁use', '▁Internet', '▁Explorer']","['▁What', '▁was', '▁b', 'und', 'led', '▁for', '▁free', '▁with', '▁the', '▁Windows', '▁OS', '?', '▁', '</s>', '▁Internet', '▁Explorer', '▁was', '▁parti', 'ally', '▁fund', 'ed', '▁in', '▁what', '▁two', '▁ways', '?', '▁', '</s>', '▁What', '▁other', '▁OS', '▁could', '▁use', '▁Internet', '▁Explorer', '<en>']"
"['<en>', '▁How', '▁much', '▁did', '[MASK]', '▁SNES', '▁cost', '▁in', '[MASK]', '▁UK', '?', '▁', '[MASK]', '▁When', '▁was', '[MASK]', '▁SNES', '▁released', '▁in', '[MASK]', '▁UK', '?', '▁', '[MASK]', '▁When', '▁was', '[MASK]', '▁SNES', '▁released', '▁in', '▁Brazil', '?', '▁', '[MASK]', '▁Which', '▁company']","['<en>', '▁How', '▁much', '▁did', '▁the', '▁SNES', '▁cost', '▁in', '▁the', '▁UK', '?', '▁', '</s>', '▁When', '▁was', '▁the', '▁SNES', '▁released', '▁in', '▁the', '▁UK', '?', '▁', '</s>', '▁When', '▁was', '▁the', '▁SNES', '▁released', '▁in', '▁Brazil', '?', '▁', '</s>', '▁Which', '▁company']","['▁How', '▁much', '▁did', '▁the', '▁SNES', '▁cost', '▁in', '▁the', '▁UK', '?', '▁', '</s>', '▁When', '▁was', '▁the', '▁SNES', '▁released', '▁in', '▁the', '▁UK', '?', '▁', '</s>', '▁When', '▁was', '▁the', '▁SNES', '▁released', '▁in', '▁Brazil', '?', '▁', '</s>', '▁Which', '▁company', '<en>']"
"['<en>', '▁When', '▁did', '▁Queen', '▁Elizabeth', '▁open', '[MASK]', '▁Summer', '▁Olympics', '▁in', '▁London', '?', '▁', '</s>', '▁For', '[MASK]', '▁event', '▁did', '▁Elizabeth', '▁appear', '▁in', '▁a', '▁film', '▁as', '▁part', '▁of', '[MASK]', '▁opening', '▁ceremon', 'ies', '?', '▁', '</s>', '▁What', '[MASK]', '▁also']","['<en>', '▁When', '▁did', '▁Queen', '▁Elizabeth', '▁open', '▁the', '▁Summer', '▁Olympics', '▁in', '▁London', '?', '▁', '</s>', '▁For', '▁what', '▁event', '▁did', '▁Elizabeth', '▁appear', '▁in', '▁a', '▁film', '▁as', '▁part', '▁of', '▁the', '▁opening', '▁ceremon', 'ies', '?', '▁', '</s>', '▁What', '▁actor', '▁also']","['▁When', '▁did', '▁Queen', '▁Elizabeth', '▁open', '▁the', '▁Summer', '▁Olympics', '▁in', '▁London', '?', '▁', '</s>', '▁For', '▁what', '▁event', '▁did', '▁Elizabeth', '▁appear', '▁in', '▁a', '▁film', '▁as', '▁part', '▁of', '▁the', '▁opening', '▁ceremon', 'ies', '?', '▁', '</s>', '▁What', '▁actor', '▁also', '<en>']"
"['<en>', '▁What', '▁has', '▁been', '▁a', '▁subject', '[MASK]', '▁spe', 'cul', 'ation', '[MASK]', '▁Elizabeth', ""'"", 's', '▁wealth', '?', '▁', '</s>', '▁What', '▁was', '▁Elizabeth', ""'"", 's', '▁wealth', '▁ext', 'im', 'ated', '▁to', '▁be', '▁in', '▁1971?', '▁', '</s>', '▁What', '▁did', '▁the']","['<en>', '▁What', '▁has', '▁been', '▁a', '▁subject', '▁of', '▁spe', 'cul', 'ation', '▁concerning', '▁Elizabeth', ""'"", 's', '▁wealth', '?', '▁', '</s>', '▁What', '▁was', '▁Elizabeth', ""'"", 's', '▁wealth', '▁ext', 'im', 'ated', '▁to', '▁be', '▁in', '▁1971?', '▁', '</s>', '▁What', '▁did', '▁the']","['▁What', '▁has', '▁been', '▁a', '▁subject', '▁of', '▁spe', 'cul', 'ation', '▁concerning', '▁Elizabeth', ""'"", 's', '▁wealth', '?', '▁', '</s>', '▁What', '▁was', '▁Elizabeth', ""'"", 's', '▁wealth', '▁ext', 'im', 'ated', '▁to', '▁be', '▁in', '▁1971?', '▁', '</s>', '▁What', '▁did', '▁the', '<en>']"
"['<en>', '▁What', '▁was', '▁the', '▁industry', '▁standard', '▁on', '[MASK]', 'ization', '▁practices', '?', '▁', '[MASK]', '▁Which', '▁country', '▁used', '▁the', '▁most', '▁vari', 'ed', '[MASK]', 'ization', '▁practices', '?', '▁', '[MASK]', '▁How', '▁far', '▁back', '▁did', '▁records', '▁show', '▁the', '▁art', '▁of', '▁sound']","['<en>', '▁What', '▁was', '▁the', '▁industry', '▁standard', '▁on', '▁equal', 'ization', '▁practices', '?', '▁', '</s>', '▁Which', '▁country', '▁used', '▁the', '▁most', '▁vari', 'ed', '▁equal', 'ization', '▁practices', '?', '▁', '</s>', '▁How', '▁far', '▁back', '▁did', '▁records', '▁show', '▁the', '▁art', '▁of', '▁sound']","['▁What', '▁was', '▁the', '▁industry', '▁standard', '▁on', '▁equal', 'ization', '▁practices', '?', '▁', '</s>', '▁Which', '▁country', '▁used', '▁the', '▁most', '▁vari', 'ed', '▁equal', 'ization', '▁practices', '?', '▁', '</s>', '▁How', '▁far', '▁back', '▁did', '▁records', '▁show', '▁the', '▁art', '▁of', '▁sound', '<en>']"
"['<en>', '▁What', '▁sport', '▁do', '▁the', '▁Washington', '▁Red', '[MASK]', 'kins', '▁play', '?', '▁', '</s>', '▁What', '▁sport', '▁do', '▁the', '[MASK]', '▁Kick', 'ers', '▁compete', '▁in', '?', '▁', '</s>', '▁With', '▁what', '[MASK]', '[MASK]', '▁Baseball', '[MASK]', '▁are', '▁the', '[MASK]', '▁Flying', '▁Squ']","['<en>', '▁What', '▁sport', '▁do', '▁the', '▁Washington', '▁Red', 's', 'kins', '▁play', '?', '▁', '</s>', '▁What', '▁sport', '▁do', '▁the', '▁Richmond', '▁Kick', 'ers', '▁compete', '▁in', '?', '▁', '</s>', '▁With', '▁what', '▁Major', '▁League', '▁Baseball', '▁team', '▁are', '▁the', '▁Richmond', '▁Flying', '▁Squ']","['▁What', '▁sport', '▁do', '▁the', '▁Washington', '▁Red', 's', 'kins', '▁play', '?', '▁', '</s>', '▁What', '▁sport', '▁do', '▁the', '▁Richmond', '▁Kick', 'ers', '▁compete', '▁in', '?', '▁', '</s>', '▁With', '▁what', '▁Major', '▁League', '▁Baseball', '▁team', '▁are', '▁the', '▁Richmond', '▁Flying', '▁Squ', '<en>']"
